month,projection,precip
5,24,-18.700657
5,25,1.997793
5,26,-19.233084
5,27,-9.932577
5,28,-4.813858
5,29,10.327218
5,30,-23.63152
5,31,20.734226
6,0,-9.03438
6,1,9.766322
6,2,-2.3803868
6,3,3.6672683
6,4,17.62746
6,5,12.156226
6,6,7.949821
6,7,20.31203
6,8,-13.535903
6,9,1.961313
6,10,-39.06379
6,11,2.5716333
6,12,-9.451325
6,13,-22.96618
6,14,6.5575123
6,15,-6.4329557
6,16,-10.073817
6,17,-10.996323
6,18,7.8377695
6,19,-0.6956662
6,20,4.0281463
6,21,-22.833527
6,22,-39.517124
6,23,16.454386
6,24,8.581669
6,25,-1.0836048
6,26,9.028869
6,27,-3.7122195
6,28,-9.525403
6,29,17.903286
6,30,-31.099394
6,31,18.355011
7,0,-21.21318
7,1,-10.901432
7,2,-0.32310152
7,3,5.8819237
7,4,9.595944
7,5,-1.2842894
7,6,4.343054
7,7,13.0120535
7,8,5.0394926
7,9,-0.889116
7,10,-16.861391
7,11,6.069923
7,12,-7.3144555
7,13,25.365427
7,14,11.819024
7,15,27.950743
7,16,20.509747
7,17,-17.666603
7,18,-22.476973
7,19,-10.046639
7,20,-5.8742557
7,21,3.8475204
7,22,-13.133658
7,23,-7.292389
7,24,21.80192
7,25,9.173766
7,26,2.492653
7,27,-11.258451
7,28,-9.946232
7,29,33.589478
7,30,5.1022935
7,31,-16.947483
8,0,-13.742187
8,1,-0.7943925
8,2,-9.069543
8,3,-14.7942915
8,4,21.69943
8,5,13.903899
8,6,9.3821745
8,7,10.504451
8,8,3.6741674
8,9,10.981309
8,10,-0.2071871
8,11,-7.6640763
8,12,7.158559
8,13,16.411406
8,14,27.6829
8,15,31.361284
8,16,-1.1788081
8,17,-31.498894
8,18,-6.3046546
8,19,-10.847532
8,20,-6.970076
8,21,11.91217
8,22,-18.648258
8,23,-6.8204017
8,24,21.055506
8,25,26.557531
8,26,-5.2499757
8,27,-7.2887526
8,28,14.741572
8,29,18.02803
8,30,-5.6940517
8,31,-4.4109206
9,0,-1.2792944
9,1,2.2664702
9,2,-9.7507305
9,3,-20.127403
9,4,9.669703
9,5,0.99745375
9,6,14.837368
9,7,19.216022
9,8,-23.127167
9,9,24.611132
9,10,31.278059
9,11,-3.209124
9,12,-8.013511
9,13,-8.654589
9,14,31.612972
9,15,8.297506
9,16,15.609975
9,17,-19.178696
9,18,13.522488
9,19,6.4173617
9,20,-20.608318
9,21,-17.487652
9,22,-12.430771
9,23,13.195311
9,24,1.7378045
9,25,0.9049427
9,26,-3.1818922
9,27,12.888323
9,28,4.130424
9,29,-0.8462063
9,30,-3.0062854
9,31,4.5224285
10,0,-34.844486
10,1,20.202173
10,2,-8.196583
10,3,-3.7798076
10,4,-33.310272
10,5,23.597586
10,6,-19.254974
10,7,0.7129113
10,8,-48.51564
10,9,9.075408
10,10,4.3080134
10,11,27.385246
10,12,2.6723342
10,13,-19.41977
10,14,1.5350516
10,15,17.614204
10,16,19.465088
10,17,-26.100986
10,18,-27.25473
10,19,-19.821484
10,20,-21.767097
10,21,-21.546871
10,22,14.696301
10,23,7.677462
10,24,-21.850172
10,25,29.825163
10,26,-21.667593
10,27,-15.111727
10,28,-11.861587
10,29,37.31527
10,30,20.533327
10,31,25.63049
11,0,-6.8107834
11,1,-14.007733
11,2,-1.5269448
11,3,-4.2311907
11,4,10.585742
11,5,3.2588825
11,6,32.76535
11,7,-14.505072
11,8,-12.387411
11,9,13.803962
11,10,-10.311193
11,11,7.484907
11,12,14.067231
11,13,14.327251
11,14,35.42191
11,15,-0.9275442
11,16,-16.900808
11,17,-1.3024005
11,18,-5.4200015
11,19,19.300798
11,20,31.257763
11,21,21.67391
11,22,0.67607546
11,23,-20.56692
11,24,16.552216
11,25,-13.936276
11,26,15.337684
11,27,3.1158442
11,28,20.897951
11,29,-8.68415
11,30,-9.898557
11,31,9.666156
12,0,11.418107
12,1,5.2712436
12,2,-1.2376794
12,3,24.573776
12,4,25.938839
12,5,41.081203
12,6,-7.7183576
12,7,34.19788
12,8,-2.522831
12,9,-3.5815258
12,10,-25.36405
12,11,19.120974
12,12,-8.398161
12,13,15.858601
12,14,-0.92788535
12,15,24.870478
12,16,13.979061
12,17,6.679534
12,18,-4.7214513
12,19,9.587335
12,20,14.148487
12,21,1.6263916
12,22,-21.019815
12,23,32.691784
12,24,14.9442835
12,25,0.7060391
12,26,4.87607
12,27,22.509365
12,28,3.7793045
12,29,19.977098
12,30,22.261766
12,31,9.981181
