month,projection,precip
9,17,-29.188866
9,18,-30.812254
9,19,-1.7700706
9,20,-24.0943
9,21,-7.1609035
9,22,2.4320934
9,23,-4.4854307
9,24,-9.447955
9,25,54.399616
9,26,15.42726
9,27,4.4109597
9,28,-9.119756
9,29,-3.0958536
9,30,-9.529069
9,31,46.12149
10,0,-31.54137
10,1,40.43363
10,2,-16.791649
10,3,33.581127
10,4,-29.671124
10,5,46.427036
10,6,-6.3080387
10,7,28.317394
10,8,-0.16809376
10,9,8.995214
10,10,-1.2090682
10,11,3.0286114
10,12,32.781567
10,13,4.979108
10,14,-33.998737
10,15,35.414368
10,16,23.858707
10,17,-7.9985843
10,18,-14.789644
10,19,3.9990027
10,20,-28.220802
10,21,-15.110273
10,22,11.247153
10,23,27.04432
10,24,-18.243952
10,25,6.802922
10,26,1.6142892
10,27,-48.503983
10,28,-4.3811502
10,29,28.135126
10,30,3.4728646
10,31,-29.996523
11,0,49.95528
11,1,20.3034
11,2,-8.4578705
11,3,-8.02673
11,4,17.830133
11,5,45.21978
11,6,-5.9276605
11,7,1.4653798
11,8,-22.11084
11,9,0.820072
11,10,-36.23136
11,11,29.35064
11,12,12.825291
11,13,17.124716
11,14,22.893003
11,15,-31.885403
11,16,-19.03987
11,17,43.26881
11,18,24.006048
11,19,41.051704
11,20,55.226494
11,21,45.030964
11,22,30.650612
11,23,-26.63749
11,24,27.79943
11,25,-14.165553
11,26,29.735207
11,27,3.0299122
11,28,-18.142233
11,29,-0.7480447
11,30,-13.167092
11,31,11.997567
12,0,9.863543
12,1,9.289794
12,2,22.051191
12,3,36.74588
12,4,-10.414354
12,5,49.63774
12,6,17.387142
12,7,68.34929
12,8,33.4737
12,9,-1.7756238
12,10,-31.840017
12,11,-23.398975
12,12,-15.084457
12,13,4.3521967
12,14,-16.000023
12,15,-1.4836818
12,16,-1.8643875
12,17,-13.46698
12,18,40.751743
12,19,1.6658095
12,20,2.0755558
12,21,7.552776
12,22,-10.536036
12,23,42.347343
12,24,-12.158797
12,25,2.9275377
12,26,-16.30017
12,27,24.285484
12,28,-5.310504
12,29,-10.00319
12,30,38.84392
12,31,9.095194
