YEAR,MONTH,bccr_bcm2_0.1.sresb1,cccma_cgcm3_1.1.sresb1,cnrm_cm3.1.sresb1,csiro_mk3_0.1.sresb1,gfdl_cm2_0.1.sresb1,gfdl_cm2_1.1.sresb1,giss_model_e_r.1.sresb1,inmcm3_0.1.sresb1,ipsl_cm4.1.sresb1,miroc3_2_medres.1.sresb1,miub_echo_g.1.sresb1,mpi_echam5.1.sresb1,mri_cgcm2_3_2a.1.sresb1,ncar_ccsm3_0.1.sresb1,ncar_pcm1.2.sresb1,ukmo_hadcm3.1.sresb1
1987,3,-1.57,-0.371,0.305,-1.885,-2.407,-0.038,2.537,2.4,0.396,1.276,-0.797,3.937,1.024,0.925,-0.815,0.21
1987,4,2.025,6.632,5.109,3.99,2.355,3.673,7.284,6.959,3.731,7.368,6.152,5.795,5.994,7.342,2.792,5.696
1987,5,8.832,12.809,12.465,8.703,10.166,9.955,11.88,10.662,10.243,15.376,10.234,11.722,15.321,16.747,6.428,10.757
1987,6,18.422,18.134,17.628,14.301,16.584,15.464,16.625,16.959,15.626,20.784,17.42,17.457,18.402,25.001,15.544,20.444
1987,7,22.232,20.682,23.508,18.712,19.311,18.583,20.413,22.041,19.357,23.757,19.463,21.5,23.179,28.182,17.702,22.256
1987,8,21.083,20.527,21.635,19.654,19.101,20.159,22.081,21.571,18.96,23.278,20.901,20.765,23.077,25.471,17.367,22.571
1987,9,14.391,15.376,15.652,15.608,12.368,11.476,14.056,17.838,13.885,18.068,14.23,17.677,17.524,15.939,12.59,16.514
1987,10,6.149,6.414,5.27,3.066,3.146,5.987,8.001,5.116,4.608,10.659,10.612,10.05,10.451,5.83,6.674,7.009
1987,11,-1.066,0.689,0.198,-0.448,-6.472,-1.498,-1.892,5.995,-2.328,2.355,2.428,0.569,2.053,0.625,1.085,-0.545
1987,12,-7.213,-5.267,-2.761,-2.013,-10.125,-5.174,-4.367,-4.887,-5.155,-1.365,-0.715,-3.293,-5.928,-3.267,-6.177,-7.432
1988,1,-6.739,-3.116,-3.999,-7.043,-8.016,-7.629,-2.492,-1.884,-3.889,-4.634,-3.16,-2,-4.559,-3.344,-4.686,-8.116
1988,2,-4.765,-5.095,-2.238,-2.448,-3.075,-6.153,-3.133,0.629,-0.969,-1.599,-3.82,0.751,-0.752,-9.267,-5.301,-1.09
1988,3,-3.001,-4.954,-0.382,1.477,-2.531,-1.006,3.5,1.558,0.706,1.29,-0.449,-0.57,0.49,-1.161,-0.972,0.103
1988,4,2.796,4.2,6.667,6.566,2.371,3.157,8.068,8.065,5.522,8.57,5.503,8.954,5.834,5.402,3.112,4.617
1988,5,10.159,9.695,10.459,12.237,6.765,11.286,11.7,11.015,10.661,16.624,10.849,15.438,13.616,9.994,9.427,14.762
1988,6,18.923,16.403,18.24,16.358,12.646,16.503,17.901,17.786,13.599,21.03,18.04,19.045,17.488,15.748,15.496,18.908
1988,7,23.332,22.322,21.865,20.64,15.696,18.689,22.029,21.503,19.326,23.565,21.003,19.708,21.588,20.148,18.493,22.024
1988,8,21.734,22.671,21.809,21.05,14.91,20.601,21.466,19.77,17.987,22.631,22.603,20.869,19.974,20.534,17.323,20.994
1988,9,16.029,15.696,17.794,14.652,9.865,14.822,15.897,15.344,9.583,17.501,20.431,16.886,15.253,17.843,11.008,15.815
1988,10,6.748,4.126,5.377,4.524,0.79,5.949,9.009,9.264,7.835,9.706,9.962,8.547,9.257,11.582,5.599,7.922
1988,11,-0.598,-1.096,0.527,-1.543,-7.3,-0.01,-1.957,4.444,-0.357,2.086,3.859,0.388,3.332,1.215,-4.887,0.156
1988,12,-7.684,-4.061,-3.34,-3.798,-9.054,-7.535,-4.272,0.531,-2.819,-3.6,1.771,-5.931,-4.869,-2.165,-5.53,-8.208
1989,1,-8.153,-5.882,-3.306,-4.802,-8.133,-5.237,-3.985,-4.992,-5.581,-6.957,-1.748,-1.823,-4.088,-5.248,-6.596,-11.911
1989,2,-4.76,-2.83,-1.027,-4.638,-2.902,-2.148,1.829,-3.623,-1.834,-4.427,-2.809,2.964,-1.839,-4.747,-5.136,-6.158
1989,3,-2.219,2.142,1.997,1.502,-2.68,-3.068,5.025,0.141,-1.653,1.963,0.595,4.106,1.555,2.328,-0.112,1.037
1989,4,0.459,3.55,3.681,4.848,1.091,0.829,9.254,4.26,4.906,8.923,6.875,9.384,6.08,9.1,3.209,5.806
1989,5,7.625,11.936,12.013,10.013,7.93,9.642,14.621,10.7,13.426,17.048,10.379,14.677,11.197,12.615,9.038,13.383
1989,6,17.742,18.666,18.095,14.374,13.963,15.915,19.211,15.868,17.39,21.676,16.978,18.878,18.712,21.455,16.421,18.46
1989,7,22.135,23.31,21.08,18.754,19.893,19.081,23.075,21.885,21.136,24.765,22.725,20.815,20.518,25.23,18.688,23.023
1989,8,20.323,22.6,20.053,19.097,19.977,18.566,22.161,21.675,20.716,22.774,23.691,21.38,20.137,26.836,17.237,23.918
1989,9,15.938,17.83,14.306,10.426,12.296,14.782,15.11,15.299,13.479,16.586,16.732,16.594,17.951,18.477,12.54,16.331
1989,10,8.93,7.979,4.678,6.802,3.674,6.082,9.148,8.241,7.302,11.963,8.879,9.473,7.212,1.345,8.422,6.587
1989,11,-1.881,0.435,-0.563,-3.005,-2.33,-1.266,-0.199,4.844,2.371,3.345,4.318,2.176,-0.045,-0.544,-2.073,-0.599
1989,12,-7.497,-3.324,-3.821,-2.991,-7.984,-5.554,-6.624,-4.044,-2.004,-3.745,0.738,-0.321,-2.147,-3.063,-3.522,-4.448
1990,1,-8.539,-7.959,-3.712,-2.151,-5.659,-5.66,-3.193,-1.382,-6.699,-5.719,-1.246,0.094,-4.368,-6.503,-5.602,-10.348
1990,2,-4.011,-3.17,-2.557,-1.243,-3.996,-3.197,-3.839,-4.091,-1.089,-6.283,-1.195,0.932,-2.646,-3.242,-2.466,-6.923
1990,3,-0.196,-1.647,-0.424,-0.028,-2.476,-2.054,2.815,3.196,2.589,-0.451,1.896,4.955,-0.565,-0.948,-0.456,-2.071
1990,4,4.165,4.389,3.634,6.81,2.882,5.645,6.274,6.167,7.506,6.643,6.242,10.351,4.876,7.156,4.124,3.176
1990,5,10.625,11.592,11.095,11.421,4.664,12.297,13.57,10.692,9.788,14.944,13.597,14.306,11.18,11.136,11.342,10.578
1990,6,19.954,19.835,17.627,17.646,13.752,15.124,17.605,16.744,17.171,21.877,18.235,17.04,15.899,17.494,17.066,15.28
1990,7,21.978,23.21,22.244,21.186,18.077,20.926,20.552,21.725,22.197,25.254,22.498,21.941,21.295,24.21,19.054,23.828
1990,8,21.279,23.281,21.193,20.232,17.804,20.293,19.255,22.131,20.248,22.5,21.084,21.581,20.294,22.631,18.838,24.04
1990,9,16.966,14.534,15.998,14.307,12.362,14.004,15.228,18.851,11.927,18.975,18.146,15.332,14.125,17.369,14.973,13.492
1990,10,5.564,8.324,5.851,3.536,2.403,5.127,6.046,8.127,6.537,8.364,10.676,11.153,8.769,8.999,8.029,6.302
1990,11,-1.55,1.063,-0.539,-1.17,-2.744,-0.407,0.162,1.874,1.851,3.281,1.794,3.449,0.239,1.009,1.181,0.746
1990,12,-6.045,-4.675,-1.046,-3.624,-10.938,-5.67,-2.187,-6.175,-2.728,-1.671,-0.373,-1.271,-4.499,-2.311,-3.075,-7.358
1991,1,-8.132,-6.409,-3.351,-6.699,-10.865,-4.876,-2.328,-7.035,-5.702,-3.569,-2.577,-0.958,-6.096,-4.65,-6.227,-9.147
1991,2,-6.248,-5.847,-1.515,-2.008,-5.256,-3.343,1.686,-1.305,-3.348,-3.506,-0.815,4.062,-2.788,-4.118,-1.364,-6.298
1991,3,-2.223,0.354,-0.288,0.388,-2.934,-2.631,1.162,1.575,0.675,4.475,-0.32,3.826,0.788,1.358,-1.344,-0.523
1991,4,1.329,5.48,5.494,4.6,3.052,4.558,6.52,6.538,4.821,11.108,3.888,11.403,6.42,7.421,3.498,6.332
1991,5,10.221,11.407,11.061,11.971,8.687,11.566,13.916,10.563,12.267,14.593,13.491,15.533,12.833,13.024,7.613,13.214
1991,6,20.131,22.329,18.498,16.814,13.832,16.634,17.795,17.289,15.923,23.017,18.072,19.363,19.734,18.164,12.805,19.822
1991,7,21.616,22.589,22.963,20.488,19.904,18.963,20.092,19.415,20.448,25.138,21.975,22.172,22.103,25.035,18.41,23.95
1991,8,20.602,20.495,21.839,20.578,20.783,18.376,20.07,20.375,19.443,24.482,21.602,20.839,20.315,26.078,19.183,22.894
1991,9,15.319,14.979,17.434,12.968,12.939,12.25,13.179,14.691,15.351,16.593,16.485,15.604,15.264,15.146,13.319,14.309
1991,10,4.796,5.602,6.851,4.048,2.492,5.091,6.301,10.25,5.511,9.074,9.921,12.852,11.471,8.551,6.734,6.523
1991,11,-2.575,1.868,-0.241,-1.502,-5.006,-1.684,-0.277,-3.344,3.054,2.748,3.465,2.471,0.652,-5.053,-0.506,0.105
1991,12,-6.169,-3.405,-3.084,-4.055,-3.399,-3.804,-2.642,-9.816,-4.274,-3.144,-0.052,-1.988,-6.601,-6.529,-3,-6.541
1992,1,-7.044,-5.538,-3.819,-2.499,-7.233,-5.978,-5.858,-5.665,-3.516,-5.036,-1.457,-4.157,-7.426,-4.807,-8.588,-3.398
1992,2,-3.371,-3.212,-4.411,-3.919,-8.351,-8.021,-2.423,-1.105,-4.576,-0.73,-0.911,2.165,-2.207,-6.819,-4.399,-2.322
1992,3,-0.925,0.708,1.433,-2.398,-4.329,0.115,-2.481,1.726,4.361,0.904,1.508,5.576,0.852,-2.338,0.263,2.311
1992,4,3.273,4.123,5.936,3.082,-0.203,6.333,5.218,5.756,5.703,9.954,5.411,6.742,7.369,5.256,3.33,4.614
1992,5,11.306,12.115,10.354,11.315,5.432,12.753,12.703,10.251,13.177,15.534,9.722,11.885,12.082,8.043,7.793,11.814
1992,6,18.94,21.056,19.82,15.303,12.579,15.853,17.18,15.442,15.804,20.579,15.345,19.774,19.859,14.012,11.863,21.683
1992,7,22.506,22.21,22.938,20.737,17.633,23.761,21.137,19.579,19.784,24.05,21.688,21.658,22.489,20.627,16.46,23.656
1992,8,20.838,22.347,20.659,20.715,16.476,21.484,18.327,21.148,20.475,21.737,20.699,18.619,19.769,19.59,17.686,22.152
1992,9,15.452,16.161,16.008,11.112,7.187,13.004,13.426,14.815,14.241,16.513,17.199,15.818,17.643,13.724,13.214,14.694
1992,10,5.332,6.161,7.013,5.57,4.928,7.081,6.296,10.396,7.093,9.385,6.909,6.558,11.312,9.596,5.403,5.801
1992,11,-1.265,-1.642,-1.106,-2.312,-2.208,0.243,-0.359,5.22,-0.79,1.778,0.666,0.597,1.484,-0.044,-0.445,1.65
1992,12,-5.706,-3.33,-3.066,-1.868,-9.342,-5.831,-3.239,-6.825,-2.512,-0.885,0.465,-0.278,-2.935,-6.844,-5.866,-3.534
1993,1,-6.447,-2.893,-3.929,-5.688,-9.105,-8.777,-5.746,-5.002,-5.869,-3.965,-2.743,-0.397,-3.755,-7.038,-8.18,-5.752
1993,2,-4.887,-1.986,-1.075,-4.88,-6.556,-1.166,-2.385,-5.567,-3.002,-2.964,-2.006,1.325,-1.816,1.155,-4.108,-2.463
1993,3,0.454,-1.736,0.593,0.262,-4.767,0.672,3.78,0.27,3.26,-0.484,1.086,5.593,2.601,-1.335,-0.793,-1.645
1993,4,2.921,7.047,3.675,3.84,1.972,2.664,7.58,7.498,5.361,9.165,3.812,9.312,5.543,6.163,1.299,6.251
1993,5,12.417,14.554,10.066,10.523,7.201,11.745,12.108,9.91,12.496,14.204,9.23,14.039,13.132,14.266,8.954,12.616
1993,6,19.393,20.984,16.443,15.107,14.599,12.958,17.471,15.901,17.641,20.698,16.171,18.794,17.852,19.284,13.469,16.563
1993,7,22.815,22.852,20.987,20.182,18.677,18.979,22.514,21.647,23.138,23.843,20.916,21.329,20.003,23.097,17.145,17.406
1993,8,21.048,23.354,20.967,20.08,21.169,19.201,21.173,20.473,21.405,22.408,21.267,19.842,19.803,23.743,17.007,18.39
1993,9,17.117,16.976,15.677,13.854,12.992,14.41,16.056,14.078,13.742,16.717,15.912,16.995,15.106,17.373,12.626,12.858
1993,10,6.258,10.308,5.521,8.144,3.355,6.067,6.609,6.155,7.789,8.488,7.476,10.119,10.787,9.743,8.178,7.182
1993,11,-2.146,0.967,-0.14,-0.038,-3.769,-1.158,1.174,-2.427,-0.291,3.081,2.34,0.208,3.722,-1.448,-0.315,0.174
1993,12,-6.305,-4.319,-3.834,-4.986,-6.451,-5.542,-4.718,-8.134,-5,-3.18,-2.824,-3.402,-2.694,-0.555,-8.025,-5.965
1994,1,-7.419,-3.806,-5.67,-3.234,-8.635,-8.826,-7.007,-5.762,-6.071,-3.797,-5.261,-4.114,-5.842,-2.74,-7.766,-3.902
1994,2,-4.099,-5.899,-3.718,-2.056,-7.373,-3.819,-1.673,-1.707,-2.361,-1.777,-1.265,2.052,-4.068,-5.081,-2.899,-4.114
1994,3,1.149,1.06,-0.001,0.589,-8.068,-0.408,1.787,0.645,-3.624,2.336,1.878,3.502,-0.777,1.799,-1.351,1.407
1994,4,4.255,4.137,4.539,4.083,0.521,3.67,8.207,5.118,6.537,8.505,5.587,7.535,4.836,3.858,1.734,5.854
1994,5,10.27,13.05,11.736,12.448,8.988,11.034,13.779,10.653,11.8,13.466,13.677,11.139,11.267,11.555,8.246,10.679
1994,6,19.291,20.97,18.581,16.288,14.408,18.865,17.733,15.925,16.776,21.029,17.966,18.966,18.03,18.298,14.116,15.733
1994,7,21.366,22.523,22.954,21.928,16.977,21.834,18.972,21.135,20.647,23.54,22.044,20.344,23.067,23.782,18.946,21.211
1994,8,22.582,22.565,20.334,20.086,17.849,20.561,21.357,21.313,20.003,20.954,21.844,20.231,23.242,25.464,15.864,20.337
1994,9,13.774,17.076,15.706,14.088,11.675,11.769,16.494,14.479,11.571,16.448,17.531,17.887,17.844,16.546,13.32,17.147
1994,10,5.257,8.412,6.73,4.692,5.728,6.089,9.551,9.268,5.78,8.266,8.718,9.372,6.829,10.558,4.625,6.946
1994,11,-3.355,1.264,0.073,-0.807,-5.652,-5.07,-0.359,1.847,2.1,3.576,1.926,0.771,2.059,-0.367,-1.158,-1.017
1994,12,-7.381,-7.203,-1.777,-2.247,-7.187,-9.135,-3.635,-3.207,-2.239,-1.522,0.739,-1.994,-2.413,-5.321,-3.944,-2.199
1995,1,-7.456,-3.927,-2.662,-1.565,-5.447,-5.737,-3.559,-6.904,-2.025,-0.356,-0.493,-3.579,-4.132,-3.859,-3.81,-7.525
1995,2,-4.209,-2.763,-0.334,-1.563,-4.012,-4.206,-4.904,-1.56,-2.061,0.416,-0.769,-1.076,-2.973,-1.608,-1.421,-2.46
1995,3,-2.345,-0.72,1.616,1.801,-2.241,-1.587,2.609,1.041,-0.107,4.687,-0.689,6.583,1.245,0.52,0.5,1.258
1995,4,2.04,3.604,6.764,5.246,3.253,5.621,7.719,9.056,5.951,12.463,5.418,11.835,5.006,8.357,2.448,8.434
1995,5,9.41,11.488,13.094,12.208,8.126,8.576,15.08,12.144,12.631,16.191,9.383,15.97,15.492,12.638,8.349,12.806
1995,6,17.239,20.424,20.687,18.468,13.988,14.177,20.225,18.009,18.473,22.786,14.286,19.996,17.004,19.712,14.779,19.839
1995,7,21.368,27.489,20.314,22.448,18.441,16.889,22.045,21.151,21.601,25.4,20.432,21.077,20.315,26.186,18.772,23.481
1995,8,21.924,22.843,19.946,21.735,19.781,17.899,21.609,21.561,20.153,23.929,20.497,20.148,19.731,23.01,17.09,23.785
1995,9,13.781,14.304,15.931,14.387,13.865,13.754,15.352,15.462,13.997,17.816,17.158,15.07,15.448,15.814,16.621,16.832
1995,10,7.832,8.672,6.845,5.431,4.961,5.902,4.776,9.046,7.95,8.922,8.729,9.231,9.509,8.277,3.964,8.159
1995,11,-2.035,0.76,1.351,0.306,-4.877,-3.807,0.531,-5.163,-0.415,3.11,4.364,3.022,-0.553,-1.564,0.213,0.175
1995,12,-5.881,-5.405,-0.822,-1.722,-8.221,-4.613,-4.24,-7.522,-3.07,-2.026,-2.775,-1.991,-6.51,-1.679,-5.131,-4.446
1996,1,-8.705,-2.853,-3.912,-2.867,-6.714,-7.742,-3.713,-8.123,-13.221,-2.422,-2.961,1.527,-7.044,-6.196,-3.647,-5.827
1996,2,-4.199,-5.895,-3.55,-2.065,-8.98,-4.633,0.734,-3.453,-6.059,0.227,-1.141,6.611,-2.061,4.078,-1.412,-3.811
1996,3,-1.073,-5.665,0.881,-0.959,-0.892,0.927,4.576,-2.203,-2.52,2.109,-1.074,3.156,1.405,5.966,-1.263,-0.98
1996,4,2.684,4.235,4.873,8.121,3.594,5.688,10.153,7.052,5.753,9.882,6.274,10.625,6.587,7.462,3.512,5.779
1996,5,8.39,12.24,11.589,13.114,8.601,9.313,15.735,12.878,12.352,17.353,14.017,12.655,12.603,14.922,13.377,12.112
1996,6,16.35,19.611,17.388,18.925,14.312,15.133,20.325,16.702,14.603,22.438,18.476,18.826,20.42,20.564,16.596,19.081
1996,7,21.471,22.612,21.967,21.72,21.148,18.525,23.914,20.893,19.687,25.162,22.166,21.854,22.482,19.832,18.236,23.636
1996,8,21.497,21.708,20.749,20.343,21.447,18.434,21.021,19.406,18.871,23.368,22.258,21.42,21.178,22.116,17.084,22.585
1996,9,12.94,18.939,16.906,13.967,14.203,13.387,15.425,16.985,13.062,16.126,18.814,17.946,16.507,14.737,11.497,13.491
1996,10,5.258,5.416,5.892,3.908,4.257,4.458,8.17,8.978,7.175,9.307,12.163,9.998,8.709,8.58,6.83,9.085
1996,11,-2.017,0.161,0.856,-0.798,-5.132,-0.71,0.532,-3.332,-1.949,3.274,4.655,2.914,1.099,2.424,-1.184,-0.109
1996,12,-8.596,-6.652,-3.449,-2.436,-5.416,-4.449,-4.457,-7.487,-5.367,-1.398,1.118,-4.993,-4.817,-5.069,-2.345,-6.204
1997,1,-6.617,-7.111,-5.859,-2.406,-4.54,-8.502,-2.887,-4.006,-4.03,-4.936,-1.27,-3.259,-2.357,-4.873,-3.192,-6.319
1997,2,-4.02,-3.498,-1.575,0.083,-5.92,-2.263,-4.352,-0.533,-1.482,-2.186,-2.451,-0.536,-3.759,-3.739,-2.149,-4.144
1997,3,-0.717,-1.967,-0.826,-0.525,-1.479,-1.382,-1.087,2.921,-1.022,2.044,0.098,3.118,0.215,1.819,1.041,1.16
1997,4,3.655,4.415,5.975,5.786,1.926,2.185,8.63,7.828,5.542,9.721,6.097,7.579,5.212,4.455,2.782,9.537
1997,5,9.9,12.865,11.035,11.746,7.07,11.431,12.602,11.179,14.733,14.568,13.156,10.506,11.967,13.539,9.785,14.474
1997,6,18.047,16.926,18.835,18.18,14.338,17.128,17.79,19.246,14.963,22.001,17.991,16.183,17.762,19.869,15.725,21.23
1997,7,20.914,23.187,20.948,21.102,16.733,19.939,20.74,21.516,19.964,24.54,22.001,19.635,22.776,26.737,17.836,24.119
1997,8,20.8,25.064,20.305,21.904,17.448,21.673,21.466,20.351,19.214,23.374,22.393,19.134,20.086,24.202,17.256,22.88
1997,9,14.802,15.955,16.183,12.448,12.627,13.161,15.352,15.274,15.034,17.446,18.794,14.249,15.35,15.78,13.75,17.63
1997,10,7.512,6.733,8.376,5.647,4.669,4.883,6.061,5.592,5.755,9.663,7.928,9.224,10.576,6.771,4.911,8.211
1997,11,-0.125,-1.108,1.361,-1.272,-6.298,-2.45,0.982,2.651,-5.092,1.825,1.58,4.297,-0.415,-2.617,1.37,-1.051
1997,12,-7.53,-4.958,-1.948,-2.849,-8.862,-2.759,-5.163,-4.813,-5.514,-1.346,-1.715,-0.814,-6.367,-4.135,-5.361,-6.515
1998,1,-8.728,-5.774,-4.431,-1.979,-8.566,-8.44,-2.33,-2.084,-5.497,-9.275,-1.523,-0.382,-6.212,-2.302,-8.83,-6.484
1998,2,-3.882,-3.488,-2.483,-3.136,-6.455,-2.235,-4.56,-0.779,-6.53,-2.387,-3.019,-0.528,-2.084,0.572,-5.22,-6.54
1998,3,-2.55,-2.072,0.137,-0.562,-4.427,-1.806,3.107,3.564,1.322,0.271,3.684,6.818,0.652,0.755,-2.593,-1.544
1998,4,2.742,2.396,5.137,5.884,1.641,6.574,8.879,5.562,5.409,8.858,4.943,9.909,4.901,8.298,4.081,5.751
1998,5,11.17,11.661,11.235,11.897,8.163,10.09,12.978,10.646,10.653,14.583,11.097,14.358,14.539,12.332,9.04,12.698
1998,6,16.793,20.444,18.944,16.915,14.358,16.264,20.603,17.938,18.302,20.582,16.306,19.07,16.748,17.499,18.217,17.943
1998,7,22.544,20.387,22.345,21.732,19.54,20.511,22.628,22.147,19.512,23.344,19.516,21.956,20.378,18.847,18.724,23.798
1998,8,21.072,20.913,23.328,20.255,20.389,20.88,21.304,20.292,21.183,24.279,21.693,21.078,20.421,22.75,18.454,23.166
1998,9,16.261,16.901,17.947,11.865,12.202,11.681,12.753,16.768,13.293,17.596,17.55,16.167,16.284,14.683,15.908,16.63
1998,10,7.649,8.839,5.011,5.568,-0.047,5.031,5.159,8.104,4.603,8.724,10.564,8.522,8.746,5.867,5.436,8.511
1998,11,1.072,-0.679,0.822,-0.751,-1.722,-0.054,-2.382,-0.607,1.393,2.76,1.503,1.357,0.472,1.296,0.631,-2.974
1998,12,-5.579,-6.723,-2.885,-3.08,-7.014,-6.027,-3.244,-1.702,-2.481,-3.164,-2.093,-2.635,-5.904,0.36,-3.179,-6.113
1999,1,-11.164,-8.432,-3.255,-4.679,-7.88,-7.768,-3.277,-2.648,-5.158,-5.486,-2.491,-4.191,-6.481,-6.749,-1.656,-5.585
1999,2,-3.914,-2.397,-3.047,-5.319,-9.824,-3.879,-1.567,-5.178,-4.82,-3.953,0.396,-2.614,-3.563,1.077,-1.748,-0.959
1999,3,-0.361,1.294,1.414,-1.391,-5.307,-0.977,2.46,5.102,1.587,0.012,1.11,7.481,2.942,4.064,-0.757,-0.875
1999,4,4.422,4.938,5.542,4.317,-1.511,3.477,10.812,7.21,4.503,11.771,5.957,11.525,7.527,9.983,2.57,5.3
1999,5,11.576,11.465,12.046,10.216,5.726,10.053,14.006,10.437,12.706,15.147,12.453,17.325,14.593,13.674,10.253,12.152
1999,6,17.221,19.725,18.821,15.097,13.936,15.41,19.86,15.492,15.166,21.432,19.047,20.31,20.31,20.765,17.52,20.142
1999,7,22.206,25.151,20.366,18.35,18.912,17.711,21.166,21.782,20.935,24.556,20.539,22.349,23.221,23.126,19.997,21.375
1999,8,23.079,23.144,20.095,18.268,16.143,19.43,21.772,21.349,19.004,21.667,21.187,22.56,22.578,24.522,18.811,22.795
1999,9,16.961,16.291,15.371,14.481,13.158,14.621,15.479,18.329,13.575,16.225,16.971,16.415,15.694,17.061,14.638,15.42
1999,10,5.536,9.008,7.544,8.08,5.546,6.231,8.773,9.949,3.926,11.465,12.989,9.416,10.626,11.443,6.744,9.878
1999,11,-3.313,-0.829,-0.123,-0.327,-5.331,-0.673,-1.684,0.598,-2.48,1.83,3.519,3.977,0.877,2.88,-1.024,-0.38
1999,12,-7.426,-2.831,-2.509,-7.223,-11.612,-5.953,-5.82,-5.508,-5.414,-2.362,-2.052,0.659,-1.589,-0.737,-6.736,-5.904
2000,1,-7.04,-4.912,-6.488,-5.136,-8.803,-7.517,-3.495,-1.614,-3.101,-4.853,-2.145,-3.145,-6.917,-6.075,-7.31,-5.69
2000,2,-6.065,-4.133,-3.872,0.274,-7.975,-0.5,1.322,-1.922,-4.363,-3.091,-0.257,4.864,-2.142,-2.348,-8.398,-2.939
2000,3,-2.499,-0.222,0.202,1.235,-2.928,2.598,4.034,5.489,1.123,0.812,3.199,4.904,1.932,-2.267,-0.232,2.299
2000,4,1.965,5.676,3.543,4.104,2.694,6.287,8.463,8.184,6.305,9.052,5.87,11.059,5.958,6.658,1.346,8.344
2000,5,8.627,11.12,10.431,9.791,8.714,9.411,12.315,12.214,10.947,13.61,12.85,13.982,14.862,13.894,9.707,11.055
2000,6,18.269,19.733,17.843,15.161,15.831,17.247,19.587,18.111,16.393,20.74,18.661,18.424,20.419,22.381,14.618,19.313
2000,7,22.252,24.52,22.019,19.211,22.122,18.94,21.372,23.688,20.157,24.303,22.129,21.878,21.036,26.269,17.884,23.394
2000,8,23.19,22.774,19.986,17.286,19.647,18.662,21.284,22.229,20.489,21.958,20.529,21.799,20.294,24.524,17.406,25.159
2000,9,15.169,16.546,15.008,14.644,11.437,13.992,14.328,16.834,14.425,17.769,17.922,17.748,16.65,17.542,12.773,17.018
2000,10,7.632,9.66,6.135,3.991,1.778,6.249,7.009,8.935,11.493,8.357,11.687,7.541,11.042,7.87,4.89,7.846
2000,11,-1.984,1.374,-1.187,-0.743,-6.631,-0.737,-0.69,5.531,-2.222,1.359,2.854,1.338,1.676,0.009,0.662,0.2
2000,12,-9.344,-3.715,-2.78,-2.445,-6.01,-5.69,-2.975,-4.547,-5.736,-2.068,-0.698,-1.121,-4.179,-2.594,-2.686,-2.415
2001,1,-7.142,-4.739,-5.607,-4.319,-8.424,-7.477,-3.505,-8.872,-5.939,-4.456,-2.723,-4.619,-2.395,-1.112,-6.318,-10.179
2001,2,-7.463,-2.27,-2.142,-2.181,-4.5,-6.273,-1.338,-0.554,-3.301,-1.82,1.645,2.058,-3.178,-1.442,-3.341,-5.159
2001,3,-0.61,0.321,0.513,-1.26,-4.667,-2.296,4.497,1.212,0.423,2.02,3.258,9.88,2.232,3.946,-0.071,1.656
2001,4,3.256,6.965,5.034,5.088,1.074,4.79,9.418,9.116,7.878,6.693,5.28,9.044,6.012,6.049,1.804,5.896
2001,5,11.152,14.131,10.972,9.389,9.438,14.471,16.535,11.528,12.944,14.644,10.579,15.654,14.072,12.359,7.776,13.378
2001,6,16.928,21.611,17.615,16.387,14.249,20.364,19.825,15.444,16.987,21.618,17.162,18.545,19.095,19.47,14.137,17.462
2001,7,21.282,24.528,22.69,19.408,19.25,22.222,23.256,23.483,19.873,25.262,20.784,22.154,22.294,22.869,18.221,22.937
2001,8,21.324,23.71,22.24,19.247,19.295,22.767,23.025,23.078,19.704,23.652,21.372,22.077,20.426,20.309,18.063,23.041
2001,9,14.252,16.581,15.435,13.574,11.135,14.889,16.302,16.628,13.381,17.959,15.311,18.308,17.129,17.191,15.188,18.049
2001,10,5.016,6.94,8.546,4.455,3.753,7.169,7.811,7.821,4.132,12.491,9.795,9.753,9.545,12.361,5.025,7.726
2001,11,-3.984,0.303,1.469,-4.857,-1.456,-3.157,1.192,0.813,-3.11,2.551,2.72,2.77,1.193,0.561,-0.563,-1.611
2001,12,-8.878,-6.435,-0.804,-7.12,-8.671,-6.941,-2.319,-2.362,-5.171,-1.324,-1.372,-0.995,-3.176,-3.101,-6.226,-7.907
2002,1,-8.235,-6.834,-1.259,-7.069,-1.991,-7.507,-5.341,-2.822,-1.717,-1.311,-1.802,-5.259,-4.016,-2.71,-6.527,-9.934
2002,2,-5.029,-2.948,-0.957,-2.63,-6.92,-3.356,-3.37,1.198,-4.987,-1.392,-4.87,-5.793,-2.923,0.645,-1.772,-3.544
2002,3,-1.955,-2.235,0.317,0.452,-3.984,-1.996,0.174,0.41,-0.235,2.944,-1.48,3.817,2.151,4.026,0.493,1.587
2002,4,1.905,4.496,6.585,4.618,3.258,2.712,7.562,7.436,5.378,8.905,4.918,9.714,6.072,6.432,3.427,6.214
2002,5,7.399,11.514,11.039,11.353,7.512,12.712,15.175,11.41,12.526,15.584,10.054,14.541,11.862,15.544,11.943,10.798
2002,6,16.348,20.119,19.788,16.716,13.862,17.654,19.222,18.121,16.268,22.357,16.388,21.517,18.804,19.535,15.624,19.743
2002,7,20.004,22.46,21.242,20.992,18.967,20.385,22.139,22.071,20.735,24.32,20.8,22.905,22.944,23.223,17.635,24.919
