year,projection,tas_sm
2059,18,1.6155076
2059,19,3.2701182
2059,20,1.5634499
2059,21,3.3439927
2059,22,2.2748966
2059,23,3.215868
2059,24,1.1781402
2059,25,3.4432364
2059,26,2.7704148
2059,27,2.5758595
2059,28,3.2971935
2059,29,3.6255345
2059,30,2.79187
2059,31,0.94477034
2059,32,2.1353388
2059,33,1.5928025
2059,34,3.5049634
2059,35,1.4120188
2060,0,4.1698837
2060,1,2.70615
2060,2,2.7150583
2060,3,2.8602495
2060,4,3.0236378
2060,5,1.8834367
2060,6,1.6161423
2060,7,2.331821
2060,8,2.317325
2060,9,2.1958861
2060,10,3.3188572
2060,11,2.4589458
2060,12,2.7505076
2060,13,2.0721827
2060,14,0.77229595
2060,15,3.882391
2060,16,1.2603307
2060,17,0.37687874
2060,18,1.2255197
2060,19,2.0724893
2060,20,1.060535
2060,21,4.869181
2060,22,2.1164627
2060,23,2.7614708
2060,24,1.5562949
2060,25,1.918436
2060,26,3.5105367
2060,27,2.326736
2060,28,3.3212175
2060,29,2.7547107
2060,30,2.235754
2060,31,1.9415383
2060,32,1.303155
2060,33,0.76383257
2060,34,2.7769256
2060,35,0.67952585
2061,0,3.7460814
2061,1,2.1554613
2061,2,2.2781935
2061,3,3.0251436
2061,4,2.0922947
2061,5,2.3540692
2061,6,3.3925228
2061,7,2.761786
2061,8,3.129743
2061,9,2.9445758
2061,10,3.6247463
2061,11,2.0833898
2061,12,2.5198424
2061,13,2.9201193
2061,14,1.0476704
2061,15,3.0317936
2061,16,1.3622785
2061,17,0.7641182
2061,18,1.5085931
2061,19,2.1002812
2061,20,0.72618055
2061,21,4.154019
2061,22,3.1754284
2061,23,2.8995047
2061,24,1.2956619
2061,25,1.0502791
2061,26,2.7056565
2061,27,2.3209205
2061,28,3.7231684
2061,29,3.4944606
2061,30,2.2290573
2061,31,2.3507762
2061,32,1.9837904
2061,33,1.6497622
2061,34,3.2663445
2061,35,2.7742076
2062,0,3.7555046
2062,1,2.3281116
2062,2,2.8175497
2062,3,2.4049911
2062,4,3.3416958
2062,5,2.4111753
2062,6,2.9235687
2062,7,3.4307227
2062,8,2.3280473
2062,9,2.7126684
2062,10,2.9673452
2062,11,1.5077348
2062,12,2.8216703
2062,13,3.274397
2062,14,0.7309017
2062,15,2.8565474
2062,16,0.8324075
2062,17,1.239111
2062,18,2.3497605
2062,19,1.711514
2062,20,1.596767
2062,21,5.7892804
2062,22,2.1044722
2062,23,2.745098
2062,24,1.7920122
2062,25,3.1184044
2062,26,2.8829207
2062,27,1.2010417
2062,28,3.309636
2062,29,3.71623
2062,30,2.9178667
2062,31,2.2354817
2062,32,0.84914017
2062,33,1.607347
2062,34,2.6494174
2062,35,3.6907477
2063,0,2.7663717
2063,1,2.66687
2063,2,1.3936319
2063,3,1.6228352
2063,4,3.0583897
2063,5,2.0551124
2063,6,1.5904694
2063,7,2.9516263
2063,8,2.5520434
2063,9,2.2252173
2063,10,3.0533466
2063,11,2.1801128
2063,12,2.0497477
2063,13,2.7175188
2063,14,0.6902809
2063,15,3.288354
2063,16,2.4460115
2063,17,2.7485304
2063,18,1.1425724
2063,19,2.2636561
2063,20,1.1701374
2063,21,4.5123525
2063,22,2.6512642
2063,23,3.8265371
2063,24,1.684309
2063,25,2.5959544
2063,26,3.4497113
2063,27,1.613195
2063,28,3.2532635
2063,29,3.8382382
2063,30,3.0283852
2063,31,1.2110848
2063,32,1.5678759
2063,33,1.116653
2063,34,2.4448295
2063,35,2.1727386
2064,0,2.8958454
2064,1,2.7913857
2064,2,2.1204748
2064,3,2.270752
2064,4,3.7771482
2064,5,1.815413
2064,6,0.88591576
2064,7,3.0133204
2064,8,3.500176
2064,9,2.5128975
2064,10,2.6882572
2064,11,2.3098836
2064,12,4.483758
2064,13,2.5556087
2064,14,-0.15053844
2064,15,2.6636229
2064,16,1.1860924
2064,17,0.70447683
2064,18,1.2554574
2064,19,2.5618424
2064,20,2.313918
2064,21,3.4322705
2064,22,2.3736782
2064,23,4.7529783
2064,24,1.3185997
2064,25,2.3032684
2064,26,3.3842254
2064,27,1.956461
2064,28,3.447523
2064,29,3.2188697
2064,30,3.9049625
2064,31,2.4019542
2064,32,3.9536133
2064,33,1.4651079
2064,34,2.2755141
2064,35,2.8343253
2065,0,3.645235
2065,1,2.3400965
2065,2,2.6910582
2065,3,2.017334
2065,4,3.2518377
2065,5,1.5977206
2065,6,1.7793169
2065,7,1.4315848
2065,8,2.2120051
2065,9,3.2541537
2065,10,3.0068445
2065,11,3.2776675
2065,12,3.1337988
2065,13,2.1983137
2065,14,0.53921413
2065,15,4.402755
2065,16,2.491437
2065,17,1.1504955
2065,18,2.3139615
2065,19,2.8183513
2065,20,1.4148216
2065,21,3.543036
2065,22,2.7358074
2065,23,2.6590347
2065,24,0.92739296
2065,25,3.6068754
2065,26,2.942492
2065,27,1.6199479
2065,28,4.1388216
2065,29,3.8432631
2065,30,4.2077847
2065,31,2.1702762
2065,32,2.7428436
2065,33,1.0974112
2065,34,2.7111354
2065,35,3.9344382
2066,0,3.046958
2066,1,3.002512
2066,2,1.6101904
2066,3,1.5596981
2066,4,2.965496
2066,5,2.0115705
2066,6,1.0559053
2066,7,2.3924737
2066,8,2.2320285
2066,9,1.6794996
2066,10,3.7185526
2066,11,2.3473163
2066,12,2.9358408
2066,13,3.1875706
2066,14,1.1220312
2066,15,3.7885733
2066,16,2.2344632
2066,17,2.3023891
2066,18,2.677916
2066,19,2.4090362
2066,20,1.5155864
2066,21,3.4547906
2066,22,3.986248
2066,23,3.622737
2066,24,1.1085954
2066,25,3.1319304
2066,26,4.6841846
2066,27,2.949471
2066,28,4.9485445
2066,29,3.5866275
2066,30,3.5139742
2066,31,2.7692142
2066,32,1.7245932
2066,33,2.0062518
2066,34,2.4469428
2066,35,3.0612578
2067,0,3.2917786
2067,1,2.6543941
2067,2,2.2925005
2067,3,3.208105
2067,4,2.1760864
2067,5,2.1401467
2067,6,2.2989607
2067,7,3.033543
2067,8,3.031796
2067,9,1.3163528
2067,10,3.136098
2067,11,2.832727
2067,12,1.8965895
2067,13,3.0899458
2067,14,1.7564964
2067,15,4.1381607
2067,16,1.4761724
2067,17,0.8367486
2067,18,0.81998444
2067,19,2.3125987
2067,20,0.70871305
2067,21,4.621508
2067,22,1.9187164
2067,23,3.6495647
2067,24,1.4449859
2067,25,3.7688093
2067,26,3.4851012
2067,27,2.344111
2067,28,3.8220243
2067,29,4.881085
2067,30,4.2715425
2067,31,2.9226556
2067,32,1.1771078
2067,33,1.1448216
2067,34,2.214995
2067,35,1.4812741
2068,0,3.3015594
2068,1,2.7554703
2068,2,2.2144518
2068,3,1.2916393
2068,4,2.8769817
2068,5,2.3261228
2068,6,1.4134111
2068,7,3.154942
2068,8,2.0672069
2068,9,2.0340152
2068,10,2.8930464
2068,11,1.8167462
2068,12,2.4091837
2068,13,3.1846094
2068,14,-0.028570175
2068,15,3.3103275
2068,16,1.7580609
2068,17,0.34978724
2068,18,0.6556072
2068,19,1.2870603
2068,20,0.9565749
2068,21,3.7649503
2068,22,3.6266727
2068,23,3.6509657
2068,24,1.2109065
2068,25,3.4085293
2068,26,3.2878585
2068,27,2.5943394
2068,28,3.6687298
2068,29,4.313599
2068,30,2.8681717
2068,31,1.9812799
2068,32,2.1464195
2068,33,1.0465951
2068,34,2.1833568
2068,35,2.0843177
2069,0,4.6730595
2069,1,2.623026
2069,2,2.1844654
2069,3,3.1037884
2069,4,3.3734922
2069,5,1.6264167
2069,6,3.1954546
2069,7,1.5281653
2069,8,2.802032
2069,9,2.4729395
2069,10,3.8285847
2069,11,2.6931577
2069,12,2.3635085
2069,13,1.890151
2069,14,1.0271997
2069,15,4.232917
2069,16,2.8351884
2069,17,2.5944996
2069,18,1.3809962
2069,19,1.6705322
2069,20,2.1212845
2069,21,4.307593
2069,22,4.269292
2069,23,3.0665245
2069,24,1.8707857
2069,25,2.8702946
2069,26,3.1620069
2069,27,2.316505
2069,28,3.1867514
2069,29,4.5381465
2069,30,3.637558
2069,31,1.3403134
2069,32,2.0472012
2069,33,0.5385518
2069,34,2.4915843
2069,35,1.5427575
2070,0,3.6067839
2070,1,1.8602753
2070,2,2.0397205
2070,3,2.2808838
2070,4,3.423235
2070,5,1.2925649
2070,6,2.9049883
2070,7,2.5084043
2070,8,3.174089
2070,9,2.6337085
2070,10,3.371396
2070,11,1.9164343
2070,12,2.8768103
2070,13,2.3622408
2070,14,0.7813568
2070,15,3.1421537
2070,16,2.956306
2070,17,1.2533727
2070,18,1.1006126
2070,19,1.2097778
2070,20,1.790659
2070,21,4.4027295
2070,22,2.9729633
2070,23,3.8510914
2070,24,2.168683
2070,25,2.3445287
2070,26,3.25915
2070,27,2.0886421
2070,28,3.5020475
2070,29,3.4931684
2070,30,3.8699436
2070,31,1.0563445
2070,32,2.623414
2070,33,0.5908179
2070,34,2.5051847
2070,35,2.3110728
2071,0,2.6821747
2071,1,3.414894
2071,2,3.4474173
2071,3,1.7432804
2071,4,3.4958172
2071,5,2.7856946
2071,6,1.5616837
2071,7,4.2989306
2071,8,2.5435805
2071,9,1.269764
2071,10,2.6826067
2071,11,2.8865533
2071,12,3.3548334
2071,13,2.5611448
2071,14,0.4293661
2071,15,3.4488544
2071,16,2.4429502
2071,17,1.255754
2071,18,1.3715138
2071,19,1.6738071
2071,20,2.365017
2071,21,5.3074517
2071,22,3.2107067
2071,23,4.4617405
2071,24,2.9222412
2071,25,2.4627304
2071,26,2.318172
2071,27,2.288002
2071,28,3.7575016
2071,29,3.3366895
2071,30,3.456132
2071,31,3.3613372
2071,32,2.1831465
2071,33,1.667109
2071,34,2.8057027
2071,35,2.907041
2072,0,4.475998
2072,1,3.3450317
2072,2,2.4734735
2072,3,2.7828465
2072,4,3.678874
2072,5,3.4624572
2072,6,2.096364
2072,7,3.4712138
2072,8,3.4301677
2072,9,3.3548064
2072,10,3.6105547
2072,11,3.1512733
2072,12,2.9941537
2072,13,2.8619165
2072,14,0.46903992
2072,15,3.3099833
2072,16,1.7557392
2072,17,1.7548718
2072,18,0.89065075
2072,19,1.2504187
2072,20,1.891077
2072,21,3.8451095
2072,22,3.4678402
2072,23,3.6343985
2072,24,2.093916
2072,25,2.9183116
2072,26,3.8556952
2072,27,1.4953036
2072,28,4.1696024
2072,29,3.6900334
2072,30,3.2947903
2072,31,3.2751002
2072,32,2.9039001
2072,33,1.1170688
2072,34,3.0718417
2072,35,3.6181884
2073,0,3.2306318
2073,1,1.4865303
2073,2,2.07872
2073,3,2.2281122
2073,4,3.511118
2073,5,4.0710187
2073,6,2.5910397
2073,7,3.4333653
2073,8,2.544579
2073,9,2.845243
2073,10,2.8355265
2073,11,2.3210359
2073,12,3.1746347
2073,13,3.2327023
2073,14,0.27248192
2073,15,3.971179
2073,16,2.4094224
2073,17,1.1433868
2073,18,1.5255342
2073,19,1.6657605
2073,20,1.7509513
2073,21,4.5407376
2073,22,2.2577934
2073,23,2.1031122
2073,24,1.6989589
2073,25,2.3851275
2073,26,2.8654609
2073,27,1.5875764
2073,28,4.174163
2073,29,4.1024947
2073,30,2.6760674
2073,31,2.2830853
2073,32,1.7373323
2073,33,0.8946309
2073,34,2.580213
2073,35,3.2295184
2074,0,3.1274605
2074,1,2.4217834
2074,2,1.4005194
2074,3,0.91256523
2074,4,3.4461727
2074,5,3.1555905
2074,6,3.0919437
2074,7,2.8375945
2074,8,3.661511
2074,9,2.3904757
2074,10,2.7863789
2074,11,2.596702
2074,12,3.7891214
2074,13,1.9194212
2074,14,0.5697241
2074,15,4.527193
2074,16,3.3607364
2074,17,2.7662
2074,18,1.8591237
2074,19,1.6411057
2074,20,0.6126199
2074,21,5.2395225
2074,22,2.4711113
2074,23,3.8981962
2074,24,1.8071785
2074,25,2.458723
2074,26,3.7499747
2074,27,1.9138126
2074,28,4.338998
2074,29,3.837254
2074,30,2.5013294
2074,31,1.3528047
2074,32,1.4391356
2074,33,1.5348063
2074,34,3.8790545
2074,35,2.3630614
2075,0,3.4299202
2075,1,3.0732574
2075,2,2.9026833
2075,3,2.1074924
2075,4,3.22534
2075,5,2.3382478
2075,6,1.892416
2075,7,4.3082957
2075,8,3.3386588
2075,9,2.610271
2075,10,3.3501835
2075,11,3.2394729
2075,12,3.1726553
2075,13,2.5742445
2075,14,1.3190575
2075,15,4.7038727
2075,16,1.0359364
2075,17,1.5698771
2075,18,2.3662343
2075,19,1.6520195
2075,20,2.0077062
2075,21,4.5171447
2075,22,3.4435768
2075,23,3.328166
2075,24,1.6635475
2075,25,3.8897104
2075,26,3.3088021
2075,27,2.2338448
2075,28,4.1386614
2075,29,3.5707603
2075,30,3.8056736
2075,31,2.7848144
2075,32,2.4803581
2075,33,1.9165616
2075,34,3.6058202
2075,35,3.8306298
2076,0,3.4817734
2076,1,3.115735
2076,2,1.5855608
2076,3,1.7312717
2076,4,4.737789
2076,5,3.2211356
2076,6,3.1004953
2076,7,3.0014472
2076,8,4.03567
2076,9,2.359603
2076,10,2.910387
2076,11,2.333794
2076,12,2.7191122
2076,13,2.6555185
2076,14,2.2440948
2076,15,3.348384
2076,16,2.107285
2076,17,2.5167685
2076,18,1.443419
2076,19,1.6375465
2076,20,0.5233569
2076,21,3.479998
2076,22,2.9047174
2076,23,3.855319
2076,24,1.9790735
2076,25,3.957244
2076,26,3.0468163
2076,27,2.3249526
2076,28,4.6206455
2076,29,3.681583
2076,30,4.3203487
2076,31,3.7188487
2076,32,3.0555592
2076,33,1.2373109
2076,34,3.519899
2076,35,2.3706956
2077,0,4.1485357
2077,1,1.7188454
2077,2,3.394843
2077,3,2.913848
2077,4,3.8738632
2077,5,2.9517941
2077,6,2.1736727
2077,7,2.6989303
2077,8,3.7801967
2077,9,2.6993084
2077,10,3.2606344
2077,11,1.4670892
2077,12,3.4516332
2077,13,1.532095
2077,14,1.5422678
2077,15,3.3589058
2077,16,0.9195523
2077,17,0.4598117
2077,18,2.1236482
2077,19,1.352499
2077,20,1.0218663
2077,21,4.0587564
2077,22,2.2170467
2077,23,4.0083523
2077,24,1.7263608
2077,25,3.1398134
2077,26,3.9750056
2077,27,1.5672092
2077,28,4.0866604
2077,29,4.013679
2077,30,3.458393
2077,31,3.000938
2077,32,1.7242527
2077,33,2.3054442
2077,34,2.8339133
2077,35,2.8347573
2078,0,3.8964958
2078,1,3.6308947
2078,2,2.4067373
2078,3,2.35841
2078,4,2.3435507
2078,5,2.766727
2078,6,2.5778265
2078,7,2.1119437
2078,8,4.2122045
2078,9,3.1441145
2078,10,2.7027416
2078,11,2.4183497
2078,12,3.2454674
2078,13,2.9990149
2078,14,0.6073971
2078,15,4.5226336
2078,16,0.89479303
2078,17,1.8456421
2078,18,1.2172608
2078,19,2.210723
2078,20,1.4305687
2078,21,4.775908
2078,22,3.1752586
2078,23,3.4231186
2078,24,1.8299513
2078,25,2.8072143
2078,26,4.148517
2078,27,2.6533542
2078,28,4.042157
2078,29,4.380628
2078,30,3.9532976
2078,31,1.2745767
2078,32,1.8792257
2078,33,1.9390516
2078,34,2.3110871
2078,35,1.5781713
2079,0,4.233283
2079,1,2.1023045
2079,2,0.9712572
2079,3,2.1206102
2079,4,4.1123524
2079,5,2.7482886
2079,6,1.765913
2079,7,3.920076
2079,8,2.7215781
2079,9,2.7919073
2079,10,3.0302744
2079,11,4.0743203
2079,12,2.4781811
2079,13,2.1039114
2079,14,0.12212181
2079,15,3.4892702
2079,16,0.94846344
2079,17,1.2627826
2079,18,1.9780545
2079,19,2.5808845
2079,20,1.4862847
2079,21,5.330933
2079,22,3.1198492
2079,23,3.5368109
2079,24,1.0791397
2079,25,2.8809814
2079,26,4.197658
2079,27,2.512226
2079,28,3.6959715
2079,29,4.3369937
2079,30,4.9016056
2079,31,3.8475814
2079,32,2.8316193
2079,33,0.8022523
2079,34,3.1507668
2079,35,3.5556788
2080,0,4.2990913
2080,1,2.4246922
2080,2,0.8498192
2080,3,2.7448006
2080,4,4.284293
2080,5,2.2351518
2080,6,1.5022421
2080,7,3.0443568
2080,8,2.5736194
2080,9,2.8518143
2080,10,3.3444042
2080,11,2.7434678
2080,12,2.2298472
2080,13,2.4794292
2080,14,0.52813435
2080,15,2.8789349
2080,16,0.5677576
2080,17,1.1547399
2080,18,0.94296646
2080,19,2.4294105
2080,20,0.64759254
2080,21,4.3613095
2080,22,3.4303217
2080,23,3.8396635
2080,24,2.4210138
2080,25,3.4005985
2080,26,4.4567037
2080,27,1.7731075
2080,28,3.8100042
2080,29,4.298263
2080,30,2.9479227
2080,31,1.4802642
2080,32,2.758232
2080,33,1.6293273
2080,34,2.0117936
2080,35,3.5212855
2081,0,2.7787952
2081,1,2.9607897
2081,2,2.0708742
2081,3,3.090766
2081,4,4.1335516
2081,5,1.8247333
2081,6,3.4102879
2081,7,3.1039262
2081,8,3.722177
2081,9,2.2277184
2081,10,3.8526936
2081,11,2.1583977
2081,12,1.8570287
2081,13,2.8381023
2081,14,0.8098469
2081,15,3.6583414
2081,16,1.7862005
2081,17,2.1039424
2081,18,1.7239947
2081,19,2.506641
2081,20,1.7152982
2081,21,3.5578256
2081,22,3.0424423
2081,23,4.48228
2081,24,0.7039838
2081,25,2.9903593
2081,26,3.1320138
2081,27,2.674059
2081,28,3.9798994
2081,29,4.3194737
2081,30,4.790039
2081,31,0.5430007
2081,32,1.7887182
2081,33,2.1663947
2081,34,3.210384
2081,35,3.6041884
2082,0,3.6404562
2082,1,2.9936466
2082,2,1.7976885
2082,3,1.6098709
2082,4,4.615096
2082,5,2.7808785
2082,6,2.6611948
2082,7,2.9864783
2082,8,3.3467107
2082,9,3.9244637
2082,10,3.0449762
2082,11,2.6453414
2082,12,3.6335566
2082,13,1.7813597
2082,14,1.5562639
2082,15,4.099286
2082,16,2.2206001
2082,17,2.4039726
2082,18,1.5850167
2082,19,2.2419887
2082,20,1.2053566
2082,21,4.082276
2082,22,2.391491
2082,23,3.6965055
2082,24,2.0019636
2082,25,2.6790123
2082,26,3.8023477
2082,27,1.5553265
2082,28,4.1747417
2082,29,4.376163
2082,30,3.8860455
2082,31,2.1772342
2082,32,2.5047665
2082,33,2.1388807
2082,34,3.329596
2082,35,3.457438
2083,0,4.4138203
2083,1,2.55021
2083,2,2.2281504
2083,3,2.5735474
2083,4,3.8024845
2083,5,2.5735574
2083,6,3.0433197
2083,7,3.3833156
2083,8,2.9866652
2083,9,3.2558799
2083,10,4.0106726
2083,11,2.6572394
2083,12,2.0917046
2083,13,2.5926228
2083,14,1.418458
2083,15,5.47235
2083,16,3.4195056
2083,17,1.8610587
2083,18,1.1926751
2083,19,1.5990925
2083,20,2.00907
2083,21,3.9379325
2083,22,4.393648
2083,23,3.7410774
2083,24,1.1047997
2083,25,3.335308
2083,26,2.1389618
2083,27,2.492
2083,28,4.0105305
2083,29,4.211888
2083,30,3.3352623
2083,31,2.2597327
2083,32,3.257578
2083,33,1.8723226
2083,34,2.747788
2083,35,2.741405
2084,0,4.0823097
2084,1,2.414219
2084,2,3.1196718
2084,3,0.9879608
2084,4,3.9381676
2084,5,2.6442552
2084,6,1.8288994
2084,7,3.5116725
2084,8,4.032697
2084,9,2.222334
2084,10,3.8479214
2084,11,2.5966907
2084,12,2.9244764
2084,13,1.4526815
2084,14,0.66111946
2084,15,5.755395
2084,16,2.1455445
2084,17,1.7384262
2084,18,2.6060395
2084,19,1.6862078
2084,20,2.3703012
2084,21,4.727507
2084,22,2.8794947
2084,23,4.038393
2084,24,2.0329695
2084,25,3.3159542
2084,26,2.9138417
2084,27,2.342773
2084,28,4.0209675
2084,29,3.3276095
2084,30,3.4284725
2084,31,1.7257342
2084,32,3.136033
2084,33,1.6765542
2084,34,2.1082463
2084,35,3.2431874
2085,0,3.4284887
2085,1,2.7247162
2085,2,1.9437399
2085,3,2.33183
2085,4,3.3675604
2085,5,2.219397
2085,6,1.9765205
2085,7,2.9202046
2085,8,3.926371
2085,9,2.6836653
2085,10,3.1452532
2085,11,3.773212
2085,12,2.4751127
2085,13,1.9327335
2085,14,0.16561508
2085,15,5.2976027
2085,16,2.054572
2085,17,1.2170234
2085,18,1.9552083
2085,19,2.5801215
2085,20,2.7345028
2085,21,3.1890035
2085,22,2.9958267
2085,23,4.398094
2085,24,1.6257491
2085,25,2.2817612
2085,26,3.4790483
2085,27,2.7862124
2085,28,4.031184
2085,29,3.6901393
2085,30,3.268262
2085,31,2.6210494
2085,32,4.07211
2085,33,2.0357184
2085,34,2.2186933
2085,35,3.7712436
2086,0,3.3781586
2086,1,2.373846
2086,2,3.3194008
2086,3,2.8040276
2086,4,3.5210838
2086,5,2.680163
2086,6,2.6671743
2086,7,3.9007993
2086,8,2.9570308
2086,9,3.385159
2086,10,2.9134226
2086,11,2.977384
2086,12,3.0748441
2086,13,2.995326
2086,14,0.6092529
2086,15,4.2019453
2086,16,2.028494
2086,17,0.7113528
2086,18,2.0360398
2086,19,3.0117412
2086,20,0.6212673
2086,21,4.547853
2086,22,3.1294346
2086,23,2.64116
2086,24,1.7964945
2086,25,1.880981
2086,26,3.7208104
2086,27,1.2225628
2086,28,4.2950296
2086,29,4.0687985
2086,30,3.0811749
2086,31,2.0097728
2086,32,2.2148266
2086,33,2.178441
2086,34,3.0366082
2086,35,3.4535117
2087,0,3.9781828
2087,1,2.2591133
2087,2,1.6380262
2087,3,2.114544
2087,4,4.8131247
2087,5,2.4708924
2087,6,2.1018124
2087,7,3.3426137
2087,8,3.091373
2087,9,3.1622267
2087,10,3.6479235
2087,11,3.016665
2087,12,2.827511
2087,13,2.5648413
2087,14,1.5814953
2087,15,4.648836
2087,16,2.0256119
2087,17,2.9499617
2087,18,1.0164194
2087,19,2.5101962
2087,20,1.7774777
2087,21,4.748242
2087,22,3.312151
2087,23,4.2872305
2087,24,1.2532997
2087,25,2.7477055
2087,26,3.0972
2087,27,2.3863492
2087,28,3.942731
2087,29,3.833902
2087,30,4.342457
2087,31,2.1965823
2087,32,1.8669119
2087,33,2.6168232
2087,34,2.3946805
2087,35,3.0868154
2088,0,3.840476
2088,1,3.50947
2088,2,2.6963549
2088,3,2.5097284
2088,4,3.5775204
2088,5,1.4107442
2088,6,3.2611284
2088,7,2.77801
2088,8,3.8295703
2088,9,2.709529
2088,10,3.7339191
2088,11,2.4805846
2088,12,3.328725
2088,13,2.9310694
2088,14,1.2847157
2088,15,4.731682
2088,16,2.328547
2088,17,1.8259072
2088,18,1.8166661
2088,19,1.4315825
2088,20,2.1063366
2088,21,4.667608
2088,22,4.1519775
2088,23,2.7521114
2088,24,1.5129666
2088,25,2.7415547
2088,26,3.317699
2088,27,2.4551635
2088,28,4.043597
2088,29,3.8381848
2088,30,3.925602
2088,31,2.689858
2088,32,2.4544067
2088,33,1.3396268
2088,34,2.978644
2088,35,2.2245584
2089,0,4.1264706
2089,1,3.2422333
2089,2,0.60721064
2089,3,2.391035
2089,4,3.2237206
2089,5,1.5443883
2089,6,2.8615608
2089,7,3.3738418
2089,8,3.5025535
2089,9,2.8748546
2089,10,3.2380505
2089,11,3.2666984
2089,12,4.328003
2089,13,1.8389254
2089,14,0.1519146
2089,15,5.327156
2089,16,1.8904386
2089,17,0.6594906
2089,18,0.67434263
2089,19,1.5890865
2089,20,2.1824017
2089,21,5.206743
2089,22,3.6631937
2089,23,3.8542519
2089,24,2.4915667
2089,25,2.3143353
2089,26,4.0926566
2089,27,2.7083411
2089,28,3.691184
2089,29,4.108745
2089,30,4.3817234
2089,31,2.2944064
2089,32,1.2813606
2089,33,1.5267978
2089,34,3.047193
2089,35,3.102388
2090,0,3.9143372
2090,1,3.4916267
2090,2,2.4903736
2090,3,1.6239624
2090,4,2.724574
2090,5,1.9328942
2090,6,2.1868296
2090,7,2.7192588
2090,8,2.9231887
2090,9,3.7099137
2090,10,2.9668217
2090,11,3.2937808
2090,12,2.3985283
2090,13,1.936902
2090,14,0.6454878
2090,15,2.8840246
2090,16,1.2412424
2090,17,2.9149752
2090,18,2.0068955
2090,19,2.000143
2090,20,2.2062426
2090,21,4.6302505
2090,22,4.267907
2090,23,5.17153
2090,24,1.737505
2090,25,2.2734437
2090,26,3.3396115
2090,27,2.48074
2090,28,4.177552
2090,29,4.5282226
2090,30,2.7692575
2090,31,2.2860007
2090,32,3.243082
2090,33,1.3425832
2090,34,2.7606215
2090,35,2.976315
2091,0,4.121813
2091,1,2.8298502
2091,2,2.9397364
2091,3,4.560604
2091,4,2.2055016
2091,5,2.4895062
2091,6,1.4362707
2091,7,5.463077
2091,8,2.5618587
2091,9,2.953372
2091,10,3.4868956
2091,11,3.4359918
2091,12,3.2602065
2091,13,1.6401701
2091,14,0.956337
2091,15,3.729947
2091,16,2.0823483
2091,17,0.7616458
2091,18,1.3020024
2091,19,1.8647065
2091,20,1.3777785
2091,21,5.3285375
2091,22,3.322713
2091,23,3.133747
2091,24,2.5059748
2091,25,3.2563772
2091,26,2.9435658
2091,27,2.689774
2091,28,4.463704
2091,29,4.2719426
2091,30,3.63371
2091,31,3.0866504
2091,32,2.3233376
2091,33,0.9966402
2091,34,2.8748975
2091,35,3.642078
2092,0,4.075759
2092,1,2.939561
2092,2,2.9321222
2092,3,2.221552
2092,4,3.6234741
2092,5,2.3458266
2092,6,3.0490217
2092,7,4.477921
2092,8,2.8044171
2092,9,3.5879455
2092,10,3.3317747
2092,11,2.7912402
2092,12,4.28088
2092,13,1.7523241
2092,14,0.17152214
2092,15,4.3055468
2092,16,3.7040496
2092,17,0.79249334
2092,18,1.6618629
2092,19,1.1194038
2092,20,1.4703364
2092,21,4.2680726
2092,22,3.6773987
2092,23,3.7865095
2092,24,2.2024355
2092,25,3.9180021
2092,26,4.0030017
2092,27,2.8020968
2092,28,4.2009935
2092,29,4.0226216
2092,30,3.925663
2092,31,3.6526322
2092,32,3.0336246
2092,33,0.7942977
2092,34,3.1789193
2092,35,3.6309724
2093,0,4.095294
2093,1,2.9696245
2093,2,2.8427887
2093,3,2.3865013
2093,4,3.7372246
2093,5,3.9404435
2093,6,3.0371685
2093,7,3.1837478
2093,8,2.9970336
2093,9,3.7146058
2093,10,4.4665546
2093,11,2.575911
2093,12,3.259321
2093,13,3.2062902
2093,14,0.8428068
2093,15,3.9978151
2093,16,1.5452847
2093,17,1.7241931
2093,18,2.1041493
2093,19,2.277101
2093,20,0.5544343
2093,21,4.6344266
2093,22,4.577509
2093,23,4.047061
2093,24,1.8901005
2093,25,3.6716127
2093,26,3.2413821
2093,27,2.966351
2093,28,4.1618414
2093,29,3.3420796
2093,30,3.4985056
2093,31,2.8745866
2093,32,2.9173412
2093,33,2.0374708
2093,34,3.4023204
2093,35,3.283175
2094,0,3.6257544
2094,1,3.0904245
2094,2,1.6797686
2094,3,1.9756603
2094,4,3.7483978
2094,5,2.1901727
2094,6,3.2975912
2094,7,3.6747413
2094,8,4.90389
2094,9,3.249042
2094,10,3.5393248
2094,11,2.374679
2094,12,1.4516389
2094,13,1.9590864
2094,14,1.144206
2094,15,4.0061035
2094,16,2.7368789
2094,17,2.8135595
2094,18,2.4536443
2094,19,2.4665618
2094,20,1.4128833
2094,21,3.4124436
2094,22,2.706089
2094,23,5.1705704
2094,24,1.6964698
2094,25,3.5000525
2094,26,3.042935
2094,27,2.4726696
2094,28,4.4546566
2094,29,4.992948
2094,30,3.3056955
2094,31,1.4671855
2094,32,2.3840456
2094,33,1.3849187
2094,34,1.3768773
2094,35,2.7307696
2095,0,3.688693
2095,1,3.139862
2095,2,1.6737347
2095,3,2.40841
2095,4,3.67733
2095,5,1.8463578
2095,6,1.7440939
2095,7,3.2108788
2095,8,4.6219516
2095,9,2.9326906
2095,10,3.3906946
2095,11,1.1181335
2095,12,2.450678
2095,13,3.1646757
2095,14,0.1601057
2095,15,4.546438
2095,16,2.2925062
2095,17,0.8479924
