om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
686490,2020,06,06,2020-06-06,15:00:00,3,CO,08,0,96.0000,0,0,0,0,39.8400,-105.8700,39.8400,-105.8700,0,0,0,0,0,49,0,0,0,MG
686493,2020,06,06,2020-06-06,15:02:00,3,CO,08,0,52.0000,0,0,0,0,39.3500,-105.8400,39.3500,-105.8400,0,0,0,0,0,93,0,0,0,MG
686496,2020,06,06,2020-06-06,15:10:00,3,CO,08,0,70.0000,0,0,0,0,39.9300,-105.7800,39.9300,-105.7800,0,0,0,0,0,49,0,0,0,EG
686497,2020,06,06,2020-06-06,15:10:00,3,CO,08,0,80.0000,0,0,0,0,39.9200,-105.7900,39.9200,-105.7900,0,0,0,0,0,49,0,0,0,EG
686498,2020,06,06,2020-06-06,15:10:00,3,CO,08,0,70.0000,0,0,0,0,39.9600,-105.7800,39.9600,-105.7800,0,0,0,0,0,49,0,0,0,EG
686500,2020,06,06,2020-06-06,15:15:00,3,CO,08,0,78.0000,0,0,0,0,39.4900,-106.1100,39.4900,-106.1100,0,0,0,0,0,117,0,0,0,MG
686502,2020,06,06,2020-06-06,15:25:00,3,CO,08,0,55.0000,0,0,0,0,40.0500,-105.3500,40.0500,-105.3500,0,0,0,0,0,13,0,0,0,MG
686503,2020,06,06,2020-06-06,15:26:00,3,CO,08,0,51.0000,0,0,0,0,40.1700,-103.2200,40.1700,-103.2200,0,0,0,0,0,121,0,0,0,MG
686504,2020,06,06,2020-06-06,15:30:00,3,CO,08,0,60.0000,0,0,0,0,38.4400,-105.2400,38.4400,-105.2400,0,0,0,0,0,43,0,0,0,EG
686506,2020,06,06,2020-06-06,15:32:00,3,CO,08,0,51.0000,0,0,0,0,41.0000,-104.7700,41.0000,-104.7700,0,0,0,0,0,123,0,0,0,MG
686507,2020,06,06,2020-06-06,15:35:00,3,CO,08,0,53.0000,0,0,0,0,40.3200,-105.0800,40.3200,-105.0800,0,0,0,0,0,69,0,0,0,MG
686508,2020,06,06,2020-06-06,15:39:00,3,CO,08,0,61.0000,0,0,0,0,39.6700,-105.1500,39.6700,-105.1500,0,0,0,0,0,59,0,0,0,MG
686509,2020,06,06,2020-06-06,15:39:00,3,CO,08,0,55.0000,0,0,0,0,39.7100,-105.1900,39.7100,-105.1900,0,0,0,0,0,59,0,0,0,MG
686510,2020,06,06,2020-06-06,15:39:00,3,CO,08,0,52.0000,0,0,0,0,39.7000,-105.1200,39.7000,-105.1200,0,0,0,0,0,59,0,0,0,EG
686511,2020,06,06,2020-06-06,15:40:00,3,CO,08,0,52.0000,0,0,0,0,39.9900,-105.1700,39.9900,-105.1700,0,0,0,0,0,13,0,0,0,EG
686512,2020,06,06,2020-06-06,15:40:00,3,CO,08,0,61.0000,0,0,0,0,39.6500,-104.9900,39.6500,-104.9900,0,0,0,0,0,5,0,0,0,EG
686513,2020,06,06,2020-06-06,15:40:00,3,CO,08,0,56.0000,0,0,0,0,39.7000,-105.1100,39.7000,-105.1100,0,0,0,0,0,59,0,0,0,MG
686514,2020,06,06,2020-06-06,15:41:00,3,CO,08,0,58.0000,0,0,0,0,39.6100,-105.1300,39.6100,-105.1300,0,0,0,0,0,59,0,0,0,MG
686515,2020,06,06,2020-06-06,15:41:00,3,CO,08,0,50.0000,0,0,0,0,40.4500,-105.0200,40.4500,-105.0200,0,0,0,0,0,69,0,0,0,MG
686516,2020,06,06,2020-06-06,15:42:00,3,CO,08,0,52.0000,0,0,0,0,39.6700,-104.9200,39.6700,-104.9200,0,0,0,0,0,31,0,0,0,EG
686517,2020,06,06,2020-06-06,15:42:00,3,CO,08,0,52.0000,0,0,0,0,39.5800,-104.9200,39.5800,-104.9200,0,0,0,0,0,5,0,0,0,EG
686518,2020,06,06,2020-06-06,15:43:00,3,CO,08,0,52.0000,0,0,0,0,39.5800,-105.0900,39.5800,-105.0900,0,0,0,0,0,59,0,0,0,EG
686519,2020,06,06,2020-06-06,15:44:00,3,CO,08,0,68.0000,0,0,0,0,39.5500,-105.0800,39.5500,-105.0800,0,0,0,0,0,59,0,0,0,MG
686520,2020,06,06,2020-06-06,15:44:00,3,CO,08,0,52.0000,0,0,0,0,39.7700,-105.0100,39.7700,-105.0100,0,0,0,0,0,31,0,0,0,EG
686521,2020,06,06,2020-06-06,15:46:00,3,CO,08,0,52.0000,0,0,0,0,39.9200,-105.0500,39.9200,-105.0500,0,0,0,0,0,14,0,0,0,EG
686522,2020,06,06,2020-06-06,15:49:00,3,CO,08,0,52.0000,0,0,0,0,39.6400,-104.9100,39.6400,-104.9100,0,0,0,0,0,31,0,0,0,MG
686523,2020,06,06,2020-06-06,15:49:00,3,CO,08,0,53.0000,0,0,0,0,39.9700,-104.9900,39.9700,-104.9900,0,0,0,0,0,1,0,0,0,MG
686524,2020,06,06,2020-06-06,15:49:00,3,CO,08,0,57.0000,0,0,0,0,39.5800,-104.8800,39.5800,-104.8800,0,0,0,0,0,5,0,0,0,MG
686525,2020,06,06,2020-06-06,15:49:00,3,CO,08,0,52.0000,0,0,0,0,39.8500,-104.9900,39.8500,-104.9900,0,0,0,0,0,1,0,0,0,MG
686526,2020,06,06,2020-06-06,15:50:00,3,CO,08,0,62.0000,0,0,0,0,39.5700,-104.8500,39.5700,-104.8500,0,0,0,0,0,5,0,0,0,MG
686527,2020,06,06,2020-06-06,15:50:00,3,CO,08,0,63.0000,0,0,0,0,39.7800,-104.9400,39.7800,-104.9400,0,0,0,0,0,31,0,0,0,MG
686528,2020,06,06,2020-06-06,15:50:00,3,CO,08,0,61.0000,0,0,0,0,39.7600,-104.9400,39.7600,-104.9400,0,0,0,0,0,31,0,0,0,EG
686529,2020,06,06,2020-06-06,15:51:00,3,CO,08,0,52.0000,0,0,0,0,39.6800,-104.8600,39.6800,-104.8600,0,0,0,0,0,5,0,0,0,EG
686530,2020,06,06,2020-06-06,15:51:00,3,CO,08,0,62.0000,0,0,0,0,39.9400,-105.0200,39.9400,-105.0200,0,0,0,0,0,14,0,0,0,MG
686531,2020,06,06,2020-06-06,15:52:00,3,CO,08,0,51.0000,0,0,0,0,40.6200,-103.1700,40.6200,-103.1700,0,0,0,0,0,75,0,0,0,MG
686532,2020,06,06,2020-06-06,15:52:00,3,CO,08,0,71.0000,0,0,0,0,41.0000,-104.7700,41.0000,-104.7700,0,0,0,0,0,123,0,0,0,MG
686534,2020,06,06,2020-06-06,15:54:00,3,CO,08,0,55.0000,0,0,0,0,39.7200,-104.7500,39.7200,-104.7500,0,0,0,0,0,5,0,0,0,MG
686535,2020,06,06,2020-06-06,15:54:00,3,CO,08,0,58.0000,0,0,0,0,39.2500,-105.1300,39.2500,-105.1300,0,0,0,0,0,35,0,0,0,MG
686537,2020,06,06,2020-06-06,15:55:00,3,CO,08,0,52.0000,0,0,0,0,39.9300,-104.9500,39.9300,-104.9500,0,0,0,0,0,1,0,0,0,EG
686538,2020,06,06,2020-06-06,15:55:00,3,CO,08,0,70.0000,0,0,0,0,39.6400,-104.7600,39.6400,-104.7600,0,0,0,0,0,5,0,0,0,EG
686539,2020,06,06,2020-06-06,15:55:00,3,CO,08,0,59.0000,0,0,0,0,39.9600,-104.8300,39.9600,-104.8300,0,0,0,0,0,1,0,0,0,MG
686540,2020,06,06,2020-06-06,15:55:00,3,CO,08,0,66.0000,0,0,0,0,39.5700,-104.8500,39.5700,-104.8500,0,0,0,0,0,5,0,0,0,MG
686541,2020,06,06,2020-06-06,15:56:00,3,CO,08,0,57.0000,0,0,0,0,39.8200,-104.8600,39.8200,-104.8600,0,0,0,0,0,1,0,0,0,MG
686542,2020,06,06,2020-06-06,15:57:00,3,CO,08,0,61.0000,0,0,0,0,39.9400,-104.9500,39.9400,-104.9500,0,0,0,0,0,1,0,0,0,EG
686543,2020,06,06,2020-06-06,15:57:00,3,CO,08,0,51.0000,0,0,0,0,39.4200,-105.0800,39.4200,-105.0800,0,0,0,0,0,35,0,0,0,MG
686544,2020,06,06,2020-06-06,15:57:00,3,CO,08,0,70.0000,0,0,0,0,39.7000,-104.8500,39.7000,-104.8500,0,0,0,0,0,5,0,0,0,EG
686545,2020,06,06,2020-06-06,15:58:00,3,CO,08,0,61.0000,0,0,0,0,39.9900,-104.7900,39.9900,-104.7900,0,0,0,0,0,1,0,0,0,EG
686546,2020,06,06,2020-06-06,15:59:00,3,CO,08,0,60.0000,0,0,0,0,40.8600,-102.8000,40.8600,-102.8000,0,0,0,0,0,75,0,0,0,MG
686549,2020,06,06,2020-06-06,16:00:00,3,CO,08,0,62.0000,0,0,0,0,40.0000,-104.9800,40.0000,-104.9800,0,0,0,0,0,14,0,0,0,MG
686550,2020,06,06,2020-06-06,16:00:00,3,CO,08,0,70.0000,0,0,0,0,39.7100,-104.9700,39.7100,-104.9700,0,0,0,0,0,31,0,0,0,EG
686551,2020,06,06,2020-06-06,16:00:00,3,CO,08,0,61.0000,2,0,0,0,39.7300,-104.9300,39.7300,-104.9300,0,0,0,0,0,31,0,0,0,EG
686552,2020,06,06,2020-06-06,16:00:00,3,CO,08,0,59.0000,0,0,0,0,39.7200,-104.7500,39.7200,-104.7500,0,0,0,0,0,5,0,0,0,MG
686553,2020,06,06,2020-06-06,16:00:00,3,CO,08,0,65.0000,0,0,0,0,40.0000,-104.8000,40.0000,-104.8000,0,0,0,0,0,1,0,0,0,EG
686554,2020,06,06,2020-06-06,16:01:00,3,CO,08,0,56.0000,0,0,0,0,39.4400,-104.7800,39.4400,-104.7800,0,0,0,0,0,35,0,0,0,MG
686555,2020,06,06,2020-06-06,16:01:00,3,CO,08,0,68.0000,0,0,0,0,39.8500,-104.6500,39.8500,-104.6500,0,0,0,0,0,31,0,0,0,MG
686556,2020,06,06,2020-06-06,16:02:00,3,CO,08,0,56.0000,0,0,0,0,40.7100,-104.7800,40.7100,-104.7800,0,0,0,0,0,123,0,0,0,MG
686557,2020,06,06,2020-06-06,16:02:00,3,CO,08,0,52.0000,0,0,0,0,40.6400,-104.7600,40.6400,-104.7600,0,0,0,0,0,123,0,0,0,EG
686558,2020,06,06,2020-06-06,16:04:00,3,CO,08,0,70.0000,0,0,0,0,39.5700,-104.8900,39.5700,-104.8900,0,0,0,0,0,5,0,0,0,EG
686559,2020,06,06,2020-06-06,16:04:00,3,CO,08,0,68.0000,0,0,0,0,39.8800,-104.7800,39.8800,-104.7800,0,0,0,0,0,1,0,0,0,MG
686560,2020,06,06,2020-06-06,16:06:00,3,CO,08,0,61.0000,0,0,0,0,39.9800,-104.7900,39.9800,-104.7900,0,0,0,0,0,1,0,0,0,EG
686561,2020,06,06,2020-06-06,16:06:00,3,CO,08,0,70.0000,0,0,0,0,40.1600,-104.9500,40.1600,-104.9500,0,0,0,0,0,123,0,0,0,EG
686562,2020,06,06,2020-06-06,16:09:00,3,CO,08,0,63.0000,0,0,0,0,40.0400,-104.5600,40.0400,-104.5600,0,0,0,0,0,123,0,0,0,MG
686566,2020,06,06,2020-06-06,16:12:00,3,CO,08,0,70.0000,0,0,0,0,40.0400,-104.7000,40.0400,-104.7000,0,0,0,0,0,123,0,0,0,EG
686568,2020,06,06,2020-06-06,16:15:00,3,CO,08,0,52.0000,0,0,0,0,40.0000,-104.6300,40.0000,-104.6300,0,0,0,0,0,1,0,0,0,EG
686570,2020,06,06,2020-06-06,16:18:00,3,CO,08,0,60.0000,0,0,0,0,38.9700,-104.8800,38.9700,-104.8800,0,0,0,0,0,41,0,0,0,MG
686571,2020,06,06,2020-06-06,16:18:00,3,CO,08,0,52.0000,0,0,0,0,39.0400,-104.8800,39.0400,-104.8800,0,0,0,0,0,41,0,0,0,MG
686572,2020,06,06,2020-06-06,16:19:00,3,CO,08,0,56.0000,0,0,0,0,40.5200,-104.5800,40.5200,-104.5800,0,0,0,0,0,123,0,0,0,MG
686576,2020,06,06,2020-06-06,16:21:00,3,CO,08,0,58.0000,0,0,0,0,40.0500,-104.5300,40.0500,-104.5300,0,0,0,0,0,123,0,0,0,MG
686577,2020,06,06,2020-06-06,16:22:00,3,CO,08,0,61.0000,0,0,0,0,40.1100,-104.5700,40.1100,-104.5700,0,0,0,0,0,123,0,0,0,MG
686580,2020,06,06,2020-06-06,16:24:00,3,CO,08,0,50.0000,0,0,0,0,38.8700,-104.8600,38.8700,-104.8600,0,0,0,0,0,41,0,0,0,EG
686582,2020,06,06,2020-06-06,16:26:00,3,CO,08,0,53.0000,0,0,0,0,39.0800,-104.8500,39.0800,-104.8500,0,0,0,0,0,41,0,0,0,MG
686590,2020,06,06,2020-06-06,16:30:00,3,CO,08,0,67.0000,0,0,0,0,39.2500,-104.7700,39.2500,-104.7700,0,0,0,0,0,35,0,0,0,MG
686591,2020,06,06,2020-06-06,16:30:00,3,CO,08,0,52.0000,0,0,0,0,39.2200,-104.6500,39.2200,-104.6500,0,0,0,0,0,39,0,0,0,MG
686598,2020,06,06,2020-06-06,16:34:00,3,CO,08,0,52.0000,0,0,0,0,40.2400,-103.8100,40.2400,-103.8100,0,0,0,0,0,87,0,0,0,EG
686599,2020,06,06,2020-06-06,16:34:00,3,CO,08,0,68.0000,0,0,0,0,39.3500,-103.8200,39.3500,-103.8200,0,0,0,0,0,39,0,0,0,MG
686600,2020,06,06,2020-06-06,16:34:00,3,CO,08,0,68.0000,0,0,0,0,40.8700,-104.6000,40.8700,-104.6000,0,0,0,0,0,123,0,0,0,MG
686602,2020,06,06,2020-06-06,16:35:00,3,CO,08,0,50.0000,0,0,0,0,40.8800,-104.0000,40.8800,-104.0000,0,0,0,0,0,123,0,0,0,MG
686603,2020,06,06,2020-06-06,16:36:00,3,CO,08,0,54.0000,0,0,0,0,40.2600,-103.8000,40.2600,-103.8000,0,0,0,0,0,87,0,0,0,MG
686605,2020,06,06,2020-06-06,16:38:00,3,CO,08,0,65.0000,0,0,0,0,38.8400,-104.4400,38.8400,-104.4400,0,0,0,0,0,41,0,0,0,EG
686606,2020,06,06,2020-06-06,16:40:00,3,CO,08,0,52.0000,0,0,0,0,39.3900,-104.8500,39.3900,-104.8500,0,0,0,0,0,35,0,0,0,EG
686608,2020,06,06,2020-06-06,16:42:00,3,CO,08,0,63.0000,0,0,0,0,39.3800,-104.8000,39.3800,-104.8000,0,0,0,0,0,35,0,0,0,MG
686609,2020,06,06,2020-06-06,16:42:00,3,CO,08,0,55.0000,0,0,0,0,40.2500,-104.0400,40.2500,-104.0400,0,0,0,0,0,87,0,0,0,MG
686610,2020,06,06,2020-06-06,16:42:00,3,CO,08,0,55.0000,0,0,0,0,39.7400,-104.4300,39.7400,-104.4300,0,0,0,0,0,1,0,0,0,MG
686611,2020,06,06,2020-06-06,16:42:00,3,CO,08,0,54.0000,0,0,0,0,38.8200,-104.6800,38.8200,-104.6800,0,0,0,0,0,41,0,0,0,MG
686612,2020,06,06,2020-06-06,16:45:00,3,CO,08,0,75.0000,0,0,0,0,39.0300,-104.2900,39.0300,-104.2900,0,0,0,0,0,41,0,0,0,EG
686616,2020,06,06,2020-06-06,16:52:00,3,CO,08,0,70.0000,0,0,0,0,39.4900,-104.8700,39.4900,-104.8700,0,0,0,0,0,35,0,0,0,MG
686617,2020,06,06,2020-06-06,16:52:00,3,CO,08,0,62.0000,0,0,0,0,39.7400,-104.4300,39.7400,-104.4300,0,0,0,0,0,1,0,0,0,MG
686620,2020,06,06,2020-06-06,16:59:00,3,CO,08,0,70.0000,0,0,0,0,39.6400,-104.7600,39.6400,-104.7600,0,0,0,0,0,5,0,0,0,EG
686623,2020,06,06,2020-06-06,17:01:00,3,CO,08,0,52.0000,0,0,0,0,39.2000,-104.1900,39.2000,-104.1900,0,0,0,0,0,39,0,0,0,MG
686629,2020,06,06,2020-06-06,17:08:00,3,CO,08,0,61.0000,0,0,0,0,40.0300,-104.5800,40.0300,-104.5800,0,0,0,0,0,123,0,0,0,EG
686632,2020,06,06,2020-06-06,17:13:00,3,CO,08,0,54.0000,0,0,0,0,38.2900,-104.5000,38.2900,-104.5000,0,0,0,0,0,101,0,0,0,MG
686633,2020,06,06,2020-06-06,17:14:00,3,CO,08,0,55.0000,0,0,0,0,40.9000,-102.9400,40.9000,-102.9400,0,0,0,0,0,75,0,0,0,MG
686639,2020,06,06,2020-06-06,17:15:00,3,CO,08,0,52.0000,0,0,0,0,40.3300,-103.8000,40.3300,-103.8000,0,0,0,0,0,87,0,0,0,MG
686642,2020,06,06,2020-06-06,17:18:00,3,CO,08,0,53.0000,0,0,0,0,40.7600,-104.2800,40.7600,-104.2800,0,0,0,0,0,123,0,0,0,MG
686644,2020,06,06,2020-06-06,17:20:00,3,CO,08,0,56.0000,0,0,0,0,39.3500,-104.5300,39.3500,-104.5300,0,0,0,0,0,39,0,0,0,MG
686646,2020,06,06,2020-06-06,17:26:00,3,CO,08,0,51.0000,0,0,0,0,39.2700,-103.6900,39.2700,-103.6900,0,0,0,0,0,73,0,0,0,MG
686652,2020,06,06,2020-06-06,17:32:00,3,CO,08,0,61.0000,0,0,0,0,40.2500,-104.0400,40.2500,-104.0400,0,0,0,0,0,87,0,0,0,MG
686653,2020,06,06,2020-06-06,17:33:00,3,CO,08,0,56.0000,0,0,0,0,39.2700,-103.6700,39.2700,-103.6700,0,0,0,0,0,73,0,0,0,MG
686666,2020,06,06,2020-06-06,17:46:00,3,CO,08,0,56.0000,0,0,0,0,39.3400,-104.8600,39.3400,-104.8600,0,0,0,0,0,35,0,0,0,MG
686675,2020,06,06,2020-06-06,17:55:00,3,CO,08,0,66.0000,0,0,0,0,40.1700,-103.2200,40.1700,-103.2200,0,0,0,0,0,121,0,0,0,MG
686678,2020,06,06,2020-06-06,18:00:00,3,CO,08,0,53.0000,0,0,0,0,40.7600,-103.0600,40.7600,-103.0600,0,0,0,0,0,75,0,0,0,MG
686679,2020,06,06,2020-06-06,18:00:00,3,CO,08,0,50.0000,0,0,0,0,40.1600,-103.2000,40.1600,-103.2000,0,0,0,0,0,121,0,0,0,MG
686713,2020,06,06,2020-06-06,18:29:00,3,CO,08,0,52.0000,0,0,0,0,40.7400,-102.4600,40.7400,-102.4600,0,0,0,0,0,95,0,0,0,MG
686729,2020,06,06,2020-06-06,18:40:00,3,CO,08,0,61.0000,0,0,0,0,41.0000,-102.2600,41.0000,-102.2600,0,0,0,0,0,115,0,0,0,MG
686735,2020,06,06,2020-06-06,18:45:00,3,CO,08,0,43.0000,0,0,10000,0,40.1200,-102.7200,40.1200,-102.7200,0,0,0,0,0,125,0,0,0,EG
686765,2020,06,06,2020-06-06,19:20:00,3,CO,08,0,50.0000,0,0,0,0,39.2942,-102.3720,39.2942,-102.3720,0,0,0,0,0,63,0,0,0,EG
686771,2020,06,06,2020-06-06,19:26:00,3,CO,08,0,69.0000,0,0,0,0,40.8600,-102.8000,40.8600,-102.8000,0,0,0,0,0,75,0,0,0,MG
686780,2020,06,06,2020-06-06,19:45:00,3,CO,08,0,56.0000,0,0,0,0,40.7900,-103.2600,40.7900,-103.2600,0,0,0,0,0,75,0,0,0,MG
686809,2020,06,06,2020-06-06,20:40:00,3,CO,08,0,61.0000,0,0,0,0,40.9900,-102.2600,40.9900,-102.2600,0,0,0,0,0,115,0,0,0,EG
686977,2020,06,08,2020-06-08,19:42:00,3,CO,08,0,54.0000,0,0,0,0,40.6400,-104.3300,40.6400,-104.3300,0,0,0,0,0,123,0,0,0,MG
686980,2020,06,08,2020-06-08,20:08:00,3,CO,08,0,55.0000,0,0,0,0,40.8800,-104.0000,40.8800,-104.0000,0,0,0,0,0,123,0,0,0,MG
686985,2020,06,08,2020-06-08,22:30:00,3,CO,08,0,70.0000,0,0,0,0,40.4900,-103.3500,40.4900,-103.3500,0,0,0,0,0,75,0,0,0,EG
686988,2020,06,08,2020-06-08,23:30:00,3,CO,08,0,52.0000,0,0,0,0,40.6200,-103.2700,40.6200,-103.2700,0,0,0,0,0,75,0,0,0,MG
686989,2020,06,08,2020-06-08,23:52:00,3,CO,08,0,52.0000,0,0,0,0,40.4700,-102.3000,40.4700,-102.3000,0,0,0,0,0,95,0,0,0,MG
686990,2020,06,09,2020-06-09,00:10:00,3,CO,08,0,72.0000,0,0,0,0,40.1700,-103.2100,40.1700,-103.2100,0,0,0,0,0,121,0,0,0,MG
686991,2020,06,09,2020-06-09,00:10:00,3,CO,08,0,80.0000,0,0,0,0,40.1600,-103.2100,40.1600,-103.2100,0,0,0,0,0,121,0,0,0,ES
686992,2020,06,09,2020-06-09,00:10:00,3,CO,08,0,89.0000,0,0,0,0,40.1600,-103.2000,40.1600,-103.2000,0,0,0,0,0,121,0,0,0,MG
686993,2020,06,09,2020-06-09,00:11:00,3,CO,08,0,98.0000,0,0,0,0,40.1529,-103.1357,40.1529,-103.1357,0,0,0,0,0,121,0,0,0,MG
686994,2020,06,09,2020-06-09,00:14:00,3,CO,08,0,74.0000,0,0,0,0,40.1300,-103.2300,40.1300,-103.2300,0,0,0,0,0,121,0,0,0,EG
686995,2020,06,09,2020-06-09,00:15:00,3,CO,08,0,70.0000,0,0,0,0,40.1600,-102.9700,40.1600,-102.9700,0,0,0,0,0,121,0,0,0,EG
686997,2020,06,09,2020-06-09,00:15:00,3,CO,08,0,70.0000,0,0,0,0,40.1600,-103.2100,40.1600,-103.2100,0,0,0,0,0,121,0,0,0,EG
686998,2020,06,09,2020-06-09,00:35:00,3,CO,08,0,70.0000,0,0,0,0,40.3800,-102.9700,40.3800,-102.9700,0,0,0,0,0,121,0,0,0,EG
687000,2020,06,09,2020-06-09,00:44:00,3,CO,08,0,54.0000,0,0,0,0,40.1082,-102.7171,40.1082,-102.7171,0,0,0,0,0,125,0,0,0,MG
687001,2020,06,09,2020-06-09,00:49:00,3,CO,08,0,66.0000,0,0,0,0,40.3360,-102.7604,40.3360,-102.7604,0,0,0,0,0,125,0,0,0,MG
687003,2020,06,09,2020-06-09,00:55:00,3,CO,08,0,63.0000,0,0,0,0,40.6300,-103.2100,40.6300,-103.2100,0,0,0,0,0,75,0,0,0,MG
687004,2020,06,09,2020-06-09,01:00:00,3,CO,08,0,68.0000,0,0,0,0,40.5600,-102.8200,40.5600,-102.8200,0,0,0,0,0,75,0,0,0,MG
687005,2020,06,09,2020-06-09,01:00:00,3,CO,08,0,70.0000,0,0,0,0,40.6500,-102.6300,40.6500,-102.6300,0,0,0,0,0,95,0,0,0,EG
687006,2020,06,09,2020-06-09,01:01:00,3,CO,08,0,70.0000,0,0,0,0,40.6800,-102.8400,40.6800,-102.8400,0,0,0,0,0,75,0,0,0,EG
687008,2020,06,09,2020-06-09,01:09:00,3,CO,08,0,50.0000,0,0,0,0,40.8600,-102.8000,40.8600,-102.8000,0,0,0,0,0,75,0,0,0,MG
691148,2020,07,12,2020-07-12,16:06:00,3,CO,08,0,61.0000,0,0,1000,0,39.8411,-102.7013,39.8411,-102.7013,0,0,0,0,0,125,0,0,0,EG
691177,2020,07,12,2020-07-12,18:12:00,3,CO,08,0,50.0000,0,0,0,0,39.5300,-107.7300,39.5300,-107.7300,0,0,0,0,0,45,0,0,0,MG
691184,2020,07,12,2020-07-12,19:00:00,3,CO,08,0,52.0000,0,0,0,0,39.6300,-106.9200,39.6300,-106.9200,0,0,0,0,0,37,0,0,0,MG
691223,2020,07,13,2020-07-13,14:33:00,3,CO,08,0,56.0000,0,0,0,0,40.7600,-104.2800,40.7600,-104.2800,0,0,0,0,0,123,0,0,0,MG
691226,2020,07,13,2020-07-13,14:43:00,3,CO,08,0,52.0000,0,0,0,0,40.8800,-104.0000,40.8800,-104.0000,0,0,0,0,0,123,0,0,0,MG
691231,2020,07,13,2020-07-13,14:57:00,3,CO,08,0,55.0000,0,0,0,0,40.7500,-106.2700,40.7500,-106.2700,0,0,0,0,0,57,0,0,0,MG
691232,2020,07,13,2020-07-13,15:00:00,3,CO,08,0,56.0000,0,0,0,0,40.2100,-106.3300,40.2100,-106.3300,0,0,0,0,0,49,0,0,0,MG
691244,2020,07,13,2020-07-13,16:00:00,3,CO,08,0,52.0000,0,0,0,0,37.2500,-103.4100,37.2500,-103.4100,0,0,0,0,0,71,0,0,0,EG
691246,2020,07,13,2020-07-13,16:10:00,3,CO,08,0,55.0000,0,0,0,0,40.8400,-104.9700,40.8400,-104.9700,0,0,0,0,0,69,0,0,0,MG
691251,2020,07,13,2020-07-13,16:20:00,3,CO,08,0,57.0000,0,0,0,0,40.0500,-107.8800,40.0500,-107.8800,0,0,0,0,0,103,0,0,0,MG
691256,2020,07,13,2020-07-13,16:35:00,3,CO,08,0,53.0000,0,0,0,0,40.8100,-105.0400,40.8100,-105.0400,0,0,0,0,0,69,0,0,0,MG
691257,2020,07,13,2020-07-13,16:41:00,3,CO,08,0,67.0000,0,0,0,0,40.7200,-104.5200,40.7200,-104.5200,0,0,0,0,0,123,0,0,0,MG
691258,2020,07,13,2020-07-13,16:50:00,3,CO,08,0,70.0000,0,0,0,0,40.6400,-104.3700,40.6400,-104.3700,0,0,0,0,0,123,0,0,0,EG
691259,2020,07,13,2020-07-13,16:55:00,3,CO,08,0,70.0000,0,0,0,0,40.9700,-104.3300,40.9700,-104.3300,0,0,0,0,0,123,0,0,0,EG
691262,2020,07,13,2020-07-13,17:03:00,3,CO,08,0,66.0000,0,0,0,0,40.7600,-104.2800,40.7600,-104.2800,0,0,0,0,0,123,0,0,0,MG
691263,2020,07,13,2020-07-13,17:07:00,3,CO,08,0,64.0000,0,0,0,0,40.6500,-104.3400,40.6500,-104.3400,0,0,0,0,0,123,0,0,0,MG
691264,2020,07,13,2020-07-13,17:25:00,3,CO,08,0,56.0000,0,0,0,0,39.3076,-102.6867,39.3076,-102.6867,0,0,0,0,0,63,0,0,0,MG
691265,2020,07,13,2020-07-13,17:30:00,3,CO,08,0,52.0000,0,0,0,0,40.3796,-102.6046,40.3796,-102.6046,0,0,0,0,0,125,0,0,0,EG
691268,2020,07,13,2020-07-13,18:07:00,3,CO,08,0,51.0000,0,0,0,0,40.6500,-104.3400,40.6500,-104.3400,0,0,0,0,0,123,0,0,0,MG
691269,2020,07,13,2020-07-13,18:08:00,3,CO,08,0,52.0000,0,0,0,0,39.3000,-102.2800,39.3000,-102.2800,0,0,0,0,0,63,0,0,0,EG
691273,2020,07,13,2020-07-13,18:33:00,3,CO,08,0,51.0000,0,0,0,0,40.1700,-103.2200,40.1700,-103.2200,0,0,0,0,0,121,0,0,0,MG
691285,2020,07,13,2020-07-13,19:39:00,3,CO,08,0,50.0000,0,0,0,0,40.0988,-102.2459,40.0988,-102.2459,0,0,0,0,0,125,0,0,0,MG
691295,2020,07,13,2020-07-13,20:20:00,3,CO,08,0,52.0000,0,0,0,0,39.3101,-102.2691,39.3101,-102.2691,0,0,0,0,0,63,0,0,0,EG
691357,2020,07,14,2020-07-14,20:17:00,3,CO,08,0,53.0000,0,0,0,0,37.2800,-102.6200,37.2800,-102.6200,0,0,0,0,0,9,0,0,0,MG
691415,2020,07,15,2020-07-15,18:38:00,3,CO,08,0,51.0000,0,0,0,0,38.0500,-103.5100,38.0500,-103.5100,0,0,0,0,0,89,0,0,0,MG
691416,2020,07,15,2020-07-15,18:44:00,3,CO,08,0,60.0000,0,0,0,0,38.0500,-103.5100,38.0500,-103.5100,0,0,0,0,0,89,0,0,0,MG
691441,2020,07,16,2020-07-16,14:31:00,3,CO,08,0,55.0000,0,0,0,0,37.2600,-104.3300,37.2600,-104.3300,0,0,0,0,0,71,0,0,0,MG
691446,2020,07,16,2020-07-16,15:37:00,3,CO,08,0,51.0000,0,0,0,0,39.5300,-107.7300,39.5300,-107.7300,0,0,0,0,0,45,0,0,0,MG
691995,2020,07,19,2020-07-19,17:37:00,3,CO,08,0,52.0000,0,0,0,0,40.6900,-103.1300,40.6900,-103.1300,0,0,0,0,0,75,0,0,0,MG
